timestamp,request_id,endpoint,status_code,latency_ms,phase,ground_truth_drift,drift_evaluated,warning_alert,critical_alert,adaptive_alert,fixed_alert,vote_ratio,psi_component,ks_component,prediction_component,score,threshold,error
1772864499.581837,bba20825e5945f5a54b89dba,/predict,200,5.6786,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.581992,a2435616096bdcd5694e027a,/score,200,7.0538,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.582295,95823877e636a99d26ec9b64,/score,200,6.9667,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.582646,8f21b5e357c5520aa96637af,/score,200,7.0900,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.583226,0e240ba0999cc8536d4d94b2,/score,200,5.8843,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.584214,45631884bc46fec5ccceb147,/detect_drift,200,2.3675,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.490218,0.880000,
1772864499.588747,bdeadbbabe72567eafff38ee,/score,200,5.5112,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.588904,f2572d122c1f77fb0f5930b1,/predict,200,6.9030,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.589274,b5c254b028e2bd67631b38e1,/predict,200,6.6186,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.589495,6e4894f79baa314428c69758,/score,200,7.1905,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.590170,3843aefd554f6ae882b53ca2,/score,200,5.9458,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.591329,35da9d6935d9263c4b07f6d3,/score,200,2.5722,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.595923,067dbe233826f8a20accd4e8,/predict,200,5.7436,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.596116,6a3edd57a6112547754f4083,/score,200,7.2030,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.596491,3c70181c8c83a5f61dd62ac5,/score,200,7.2080,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.596678,b418a9fe299549a6d9b71763,/detect_drift,200,7.1739,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.664485,0.880000,
1772864499.597318,a23ff03c853e7a8579853f5c,/score,200,5.9794,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.598469,d4823ce6d76effe8ed5fa3b0,/score,200,2.5360,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.602997,d77a4527ecd5ed8d2c631638,/predict,200,5.6688,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.603167,ad42dfcc2587843d24fea35e,/score,200,7.0390,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.603574,eb58300267793687a28653c1,/detect_drift,200,7.0737,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.402477,0.880000,
1772864499.603790,45e0c05be986909d8f007d4e,/predict,200,7.1028,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.604387,99c9bfc370ca74ee4fbecbf9,/detect_drift,200,5.9083,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.485405,0.880000,
1772864499.605480,a42788d2356c0c53adebc3e4,/score,200,2.4735,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.609964,b1f82928d5b51d616e4db071,/score,200,5.5673,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.610105,88fa4067513795622169aaa5,/predict,200,6.9284,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.610508,02c438d083a5ca6513fdb225,/predict,200,6.9238,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.610740,e0685d3661d257ed2e1b7458,/predict,200,6.9405,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.611371,cd375c98f97d35c97d3990fb,/score,200,5.8804,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.612468,09398be0a19bbe0f7f40c651,/score,200,2.4944,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.617380,4eba0e8c44763f95f23d886e,/predict,200,5.9995,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.617576,522dddf876be904b9b1f4ca8,/score,200,7.4586,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.617980,0c61d0bb781c21a6c88370b6,/score,200,7.4619,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.618244,5c82270483a49cb63e97433a,/detect_drift,200,7.4941,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.993731,0.880000,
1772864499.618929,68eb26ccd349898ef4251b1e,/detect_drift,200,6.4509,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.991735,0.880000,
1772864499.620125,edc3e788fe3a0b638dbc9d30,/predict,200,2.7292,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.624714,a4a9c6827ce7781601f120ae,/detect_drift,200,5.7739,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.951451,0.880000,
1772864499.624876,d15a861d16873cef6dc5d58f,/score,200,7.2900,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.625253,ae8c0b4a3d5b6310b0118755,/predict,200,7.2630,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.625477,569e0908c5ca11883d440eb8,/score,200,7.2192,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.626105,268f8c6b8841cbf31af769f2,/score,200,5.9695,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.627200,c5ff30f0e5b8571f19a95b72,/predict,200,2.4756,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.631866,cbe7313e14b9e1f6db3d552f,/predict,200,5.7511,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.632028,4d43b4871ec78cc7eea75e66,/score,200,7.1427,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.632345,1cd41854fdc4f51c2c3757ea,/score,200,7.0813,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.632704,1cf0e2c113612d31b2231094,/score,200,7.2180,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.633256,b8175f6611d572c511549cb2,/score,200,6.0462,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.634266,0b6179c150c0743692d05a7b,/predict,200,2.3896,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.638870,1129393341edccbf1ff78a28,/score,200,5.6050,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.639032,fa34434fe2550e17a2752581,/score,200,6.9942,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.639325,4f5be07082fd72ded47b0043,/score,200,6.6112,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.639663,d9539718c329af9b3608201e,/score,200,7.3090,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.640275,12512ac3cf5267f8160467c2,/predict,200,5.9999,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.641288,748d8e723dc6d8dd9f987d25,/predict,200,2.4072,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.645984,3314352995be420f51a78c0e,/detect_drift,200,5.6997,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.990200,0.880000,
1772864499.646147,262f609ca7c74a55311d36e3,/score,200,7.1051,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.646552,058204167c8b42ea3dfb1aeb,/score,200,6.8785,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.646743,6f06d65c316f05cc4624b66c,/detect_drift,200,7.4084,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.992238,0.880000,
1772864499.647372,885c20899ab966338c0944fc,/detect_drift,200,6.0753,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.591393,0.880000,
1772864499.648489,e012a3e3665946a52ecc2993,/predict,200,2.4950,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.653172,b235407323e6f2ca53ff5ce4,/score,200,5.7902,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.653332,d9e6a01b0cafc9a7fe00ed2b,/predict,200,7.1751,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.653724,53de838b87d0ac1ae09156d5,/predict,200,7.1630,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.653945,2fa60d7627b2d64db7efc1c8,/score,200,7.1930,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.654591,edbe662350d86cff817ea01c,/score,200,6.0920,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.655994,0bc67ba81dd94d3eebc2e3b7,/score,200,2.8122,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.660779,69defa086dff15e9128ef07e,/score,200,6.1780,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.660960,4d8b4fda0baaf2dce0cea369,/score,200,7.6184,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.661163,99d3d559a42fec108093e20a,/score,200,7.4291,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.661404,2fe6c944b4320f1f54bc7c5b,/score,200,7.4498,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.661916,f4cc96d103ffa9e827207ec5,/score,200,5.9091,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.663369,a998189642a52291a73e8098,/score,200,2.5786,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.668165,9d5f72b494a4cd43f1ce9d2a,/predict,200,6.2390,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.668340,c00229af48c1f3a4b8cfa559,/score,200,7.3699,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.668522,31328753b136f32f975f0f66,/score,200,7.3493,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.668753,1f2832653f1a150aa6d86a2f,/detect_drift,200,7.3392,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.984275,0.880000,
1772864499.669295,b364e21d84e25a6ceb3737c8,/predict,200,5.9165,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.670790,b82fbb6b3e6d41bf5042b427,/detect_drift,200,2.6158,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.500349,0.880000,
1772864499.675544,91a49882ed96e43d26c04f05,/score,200,6.7822,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.675709,926ca68230df6ba992975663,/score,200,7.3603,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.675905,10d5444b5a2bb72d40e37d4b,/score,200,7.3730,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.676099,f4bfce63a06de66e21f9a15d,/score,200,6.7940,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.676638,0ef9c872470a92993b79d5e3,/score,200,5.8393,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.678259,170a0941fce3917d1fd19cfe,/score,200,2.7052,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.682916,86bcee67013c184819b520ab,/predict,200,6.2675,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.683073,59423f0f418a7282000e6da0,/predict,200,7.3550,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.683254,876e44ab01c2e4375433eb7c,/detect_drift,200,7.3408,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.567560,0.880000,
1772864499.683467,e0ab05c61b68c7644fbc396d,/score,200,7.3589,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.683946,38c38e554fd7e5558b88121c,/score,200,5.6764,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.685345,cadf95068046e469e69582cd,/predict,200,2.4196,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.689998,ecea096db233e5ff6ee6178c,/score,200,6.5222,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.690134,044157dfaa9247dac2a1081f,/score,200,7.0521,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.690311,b0e062c1cc88e007a2fed39e,/predict,200,7.0471,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.690521,7b321fc050dada7d866c0ee8,/score,200,6.5650,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.691135,74f0768c320ddc63b244a11c,/predict,200,5.7811,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.692256,68d483df1a732c987c73849d,/detect_drift,200,2.2489,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.415366,0.880000,
1772864499.696914,3dcf8aff020c218b5e00359e,/detect_drift,200,5.7685,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.434879,0.880000,
1772864499.697116,3910930d5a0fde8b8a437d71,/detect_drift,200,6.9727,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.844796,0.880000,
1772864499.697626,a6705cce71539d408805a1a7,/predict,200,7.3055,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.697862,8f668aab9c99abfc06781310,/detect_drift,200,7.3318,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.954251,0.880000,
1772864499.698558,3c8f65ee3c0b91b8434cdd24,/score,200,6.2922,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.699705,46e10b40d44c2e75d36e576c,/score,200,2.7782,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.704276,811850faa83d52fdf922d627,/predict,200,5.7073,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.704442,ff54fced30efb002a778dd9e,/detect_drift,200,7.3138,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.479175,0.880000,
1772864499.704841,5b5e5aebfceaf0f0343db44e,/predict,200,7.2058,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.705061,4bee2c97ebdf22ebda828f79,/score,200,7.1865,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.705692,0680753c2f532b6bc047868e,/detect_drift,200,5.9766,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.809661,0.880000,
1772864499.706816,0f7747d5aa7dbc25bbbc7e3c,/predict,200,2.5280,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.711501,356fc6a68568fa6fc5fb7c1b,/detect_drift,200,5.7991,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.974758,0.880000,
1772864499.711651,97a3ad7e5576160645790f73,/predict,200,7.1987,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.711826,138e8a32d43306f33ad807e8,/predict,200,6.9750,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.712020,dbea2e04c8510a81c0f34d78,/predict,200,6.9488,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.712674,b11bea3669fd8439dcf6fcf8,/score,200,5.8481,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.713789,9c57eb6c6c17f5635dad90fd,/score,200,2.2770,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.718235,0f80a7b2ad1cd97d0d174263,/score,200,6.2062,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.718400,6b3e9494c1c4872253d549b6,/score,200,6.7407,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.718760,3d36faa425a7493b6c71f4d9,/detect_drift,200,6.9257,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.402477,0.880000,
1772864499.718980,2e28de6738b571123ae963ec,/detect_drift,200,6.2966,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.977151,0.880000,
1772864499.719678,7246fc06ff81ea5067cfb5a9,/score,200,5.8798,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.720705,36509a1b4d075f512483143e,/predict,200,2.4607,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.725295,5a92bc199dd728bea3fdc746,/score,200,5.6084,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.725450,fc86e7b0dff0149294aa3a6f,/detect_drift,200,7.0412,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.925723,0.880000,
1772864499.725645,96d752e977000a28b70acd43,/detect_drift,200,6.8751,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.402477,0.880000,
1772864499.725845,5f94a5d0c4ea9fe92621b920,/score,200,6.8558,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.726548,eac0c159d5a7a8bc719c13e4,/score,200,5.8339,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.727562,3c39bb2cad9a8d20f0344232,/score,200,2.2579,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.732309,e31badba549c07329005f8fe,/predict,200,6.4544,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.732450,6c839a2cb57dc1df4523b37a,/score,200,6.9906,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.732632,e00641e253caf9cd41129804,/score,200,6.9784,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.732840,83a18ce338eb5410f49fa6a7,/predict,200,6.2814,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.733469,08d2ef58225dddc55b1b8d74,/predict,200,5.8965,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.734546,8ee66527cb571bd2b37e7860,/predict,200,2.2271,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.739273,fce0fed9ee335d2e56a8a5ff,/predict,200,5.7942,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.739453,b5fa9fc64a31a475dbf217f1,/predict,200,6.9935,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.739642,23ef0c47d5c1af35437861c2,/score,200,6.9991,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.739869,30a861f77aaf9ebbf74e2e8a,/score,200,7.0185,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.740388,7e41a2c3c1cbec792d07b251,/detect_drift,200,5.8328,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.610706,0.880000,
1772864499.741992,8355102489bd847e41f317c0,/detect_drift,200,2.7061,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.931069,0.880000,
1772864499.746799,912ad0492ca3875eaa4465ee,/score,200,6.9205,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.746957,e75f8e32e31b43a42b263cc4,/predict,200,7.4944,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.747134,a1accb2ffcf90879cff88554,/predict,200,7.4811,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1772864499.747355,70c165d9be49647b8b16f32a,/detect_drift,200,6.9578,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.911970,0.880000,
1772864499.747864,42b0ae339f6fabc1d7aa4d11,/score,200,5.8623,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
