timestamp,request_id,endpoint,status_code,latency_ms,phase,ground_truth_drift,drift_evaluated,adaptive_alert,fixed_alert,score,threshold,error
1772862894.409046,6fa861588332bdca33f99b6e,/score,200,6.7293,normal,0,0,0,0,0.000000,0.000000,
1772862894.409428,7ad7c0cd00a21125638f85d7,/score,200,7.6540,normal,0,0,0,0,0.000000,0.000000,
1772862894.409613,d14cc145d754ab046bcfe63d,/score,200,7.0658,normal,0,0,0,0,0.000000,0.000000,
1772862894.410196,b84069bf3940dc9b0cf3755d,/score,200,5.8213,normal,0,0,0,0,0.000000,0.000000,
1772862894.411186,d59217df10a3e3cb611a9e2c,/predict,200,2.4011,normal,0,0,0,0,0.000000,0.000000,
1772862894.415882,3df72913dc715a9f5e8162fc,/detect_drift,200,5.6760,normal,0,0,0,0,0.992238,0.880000,
1772862894.416043,d5bfc1dfa4d6be9380b72b26,/score,200,6.9873,normal,0,0,0,0,0.000000,0.000000,
1772862894.416431,890a138e706894d333420c93,/score,200,6.9936,normal,0,0,0,0,0.000000,0.000000,
1772862894.416649,c388333ce8b01d7e7f5f0b6a,/score,200,7.0265,normal,0,0,0,0,0.000000,0.000000,
1772862894.417282,e13fa72ff476fdfa2edb5e2c,/predict,200,6.0854,normal,0,0,0,0,0.000000,0.000000,
1772862894.418348,c67d5b9d1138916017fe53a6,/score,200,2.4565,normal,0,0,0,0,0.000000,0.000000,
1772862894.422984,52a8a9cc9ce0981dfab64a61,/predict,200,5.6924,normal,0,0,0,0,0.000000,0.000000,
1772862894.423352,48979a720a3b2e37d2fb4c40,/detect_drift,200,6.9113,normal,0,0,0,0,0.991735,0.880000,
1772862894.423551,a6669aa8a5c97e3e62ad3bc2,/score,200,7.4995,normal,0,0,0,0,0.000000,0.000000,
1772862894.423901,4e61426d9efaad7ce6dc73c9,/score,200,7.2426,normal,0,0,0,0,0.000000,0.000000,
1772862894.424752,d77a2794cc16c53b04eb2b11,/score,200,6.3940,normal,0,0,0,0,0.000000,0.000000,
1772862894.425630,2d8b4be752c9586b373c7e69,/detect_drift,200,2.6360,normal,0,0,0,0,0.990200,0.880000,
1772862894.428150,76e832ba10943ffde23c989f,/detect_drift,200,4.7880,normal,0,0,0,0,0.951451,0.880000,
1772862894.428440,1c67f498135b3fe2f192a2c2,/score,200,4.5297,normal,0,0,0,0,0.000000,0.000000,
1772862894.431747,2f873dc3dc0eda0d0885e857,/predict,200,8.1862,normal,0,0,0,0,0.000000,0.000000,
1772862894.431922,f68d3a3f4fdb71b652a1d490,/predict,200,6.2823,normal,0,0,0,0,0.000000,0.000000,
1772862894.432239,6762623c980de22cab6cd52f,/detect_drift,200,7.4777,normal,0,0,0,0,0.984275,0.880000,
1772862894.434181,c99529a215e6e90511bf322a,/predict,200,6.0167,normal,0,0,0,0,0.000000,0.000000,
1772862894.434342,75ab0557e90e5422c3c9e128,/predict,200,5.8903,normal,0,0,0,0,0.000000,0.000000,
1772862894.437673,88ccea83a47e88b76e9be11c,/score,200,5.9156,normal,0,0,0,0,0.000000,0.000000,
1772862894.437848,88354c300ab1706f831baa6c,/score,200,5.9160,normal,0,0,0,0,0.000000,0.000000,
1772862894.438165,236e5369320cfafdc2705554,/score,200,5.9170,normal,0,0,0,0,0.000000,0.000000,
1772862894.440109,6c7be36d109b2d4d365a64af,/score,200,5.9177,normal,0,0,0,0,0.000000,0.000000,
1772862894.440270,88271059a1d2e10fa4cb0d5f,/score,200,5.9181,normal,0,0,0,0,0.000000,0.000000,
1772862894.443721,891e7973cfb7e924f52b71a5,/score,200,6.0374,normal,0,0,0,0,0.000000,0.000000,
1772862894.443893,6cf67d5c27c0dae6be82bd79,/score,200,6.0357,normal,0,0,0,0,0.000000,0.000000,
1772862894.444214,7959aa3c6daf6a725673ac92,/score,200,6.0391,normal,0,0,0,0,0.000000,0.000000,
1772862894.446027,af0eb7ae65dc5dddf6b28c10,/score,200,5.9088,normal,0,0,0,0,0.000000,0.000000,
1772862894.446198,ffe1813a531a57b071f07e40,/score,200,5.9189,normal,0,0,0,0,0.000000,0.000000,
1772862894.449687,ff1ff80eaa62ad2a4b632073,/score,200,5.9566,normal,0,0,0,0,0.000000,0.000000,
1772862894.449858,b3cdbe7d1f3aa5fa807b11c1,/score,200,5.9553,normal,0,0,0,0,0.000000,0.000000,
1772862894.450068,d44e6841869ef372065cbd86,/score,200,5.8425,normal,0,0,0,0,0.000000,0.000000,
1772862894.452079,a501d4c3b5a19b7ade06ed2f,/predict,200,6.0419,normal,0,0,0,0,0.000000,0.000000,
1772862894.452258,b067405dbbd1ac65bfbb5b1d,/score,200,6.0506,normal,0,0,0,0,0.000000,0.000000,
1772862894.455659,c28b06d77963b820dc4e2f63,/detect_drift,200,5.9621,normal,0,0,0,0,0.567560,0.880000,
1772862894.455841,2acb3300fca2913700086475,/predict,200,5.9725,normal,0,0,0,0,0.000000,0.000000,
1772862894.456038,cbd18115d3a14ca231d16b83,/score,200,5.9540,normal,0,0,0,0,0.000000,0.000000,
1772862894.457935,835415294664cc76a8dfee4b,/detect_drift,200,5.8433,normal,0,0,0,0,0.591393,0.880000,
1772862894.458099,49ce2d0f4bc062ad8f03bcb2,/predict,200,5.8300,normal,0,0,0,0,0.000000,0.000000,
1772862894.461499,0fa58269b6fbc0dc3210ab7c,/predict,200,5.8289,normal,0,0,0,0,0.000000,0.000000,
1772862894.461674,97484d63bf9d9a5442448f4b,/score,200,5.8232,normal,0,0,0,0,0.000000,0.000000,
1772862894.461970,f6850e160cc76819d2da44aa,/detect_drift,200,5.9223,normal,0,0,0,0,0.954251,0.880000,
1772862894.463809,5c2d25d7497fd5fb0bfbe1e5,/score,200,5.8634,normal,0,0,0,0,0.000000,0.000000,
1772862894.463969,23dc935cd08a7bcfbdf1644b,/score,200,5.8607,normal,0,0,0,0,0.000000,0.000000,
1772862894.467619,80de0c38e08b239013396402,/predict,200,6.1105,normal,0,0,0,0,0.000000,0.000000,
1772862894.467842,626001bd609c761026faf4d1,/score,200,6.1580,normal,0,0,0,0,0.000000,0.000000,
1772862894.468170,85b8eba1af5b89be0cce207a,/score,200,6.1910,normal,0,0,0,0,0.000000,0.000000,
1772862894.470113,cd7e2e33230490d9b3654695,/score,200,6.2940,normal,0,0,0,0,0.000000,0.000000,
1772862894.470285,28c70a7eee5a99e5ab64f1bd,/detect_drift,200,6.3067,normal,0,0,0,0,0.844796,0.880000,
1772862894.473494,a17735d7955205bdf3110fa4,/predict,200,5.8562,normal,0,0,0,0,0.000000,0.000000,
1772862894.473684,c4e612a96a20d8ed164ad4e4,/score,200,5.8309,normal,0,0,0,0,0.000000,0.000000,
1772862894.474009,d76606245ea492c4dc4ae994,/predict,200,5.8286,normal,0,0,0,0,0.000000,0.000000,
1772862894.475764,95aa8c8abddd6a3359da796d,/score,200,5.6406,normal,0,0,0,0,0.000000,0.000000,
1772862894.475920,2c2f600ea4d5cd7591085384,/detect_drift,200,5.6260,normal,0,0,0,0,0.479175,0.880000,
1772862894.479182,726f6c07295f598672fdcedc,/predict,200,5.6765,normal,0,0,0,0,0.000000,0.000000,
1772862894.479370,8569e604a1b02526d0f06a3c,/detect_drift,200,5.6747,normal,0,0,0,0,0.415366,0.880000,
1772862894.479588,7ad782bb9287887e6c7a0756,/score,200,5.5691,normal,0,0,0,0,0.000000,0.000000,
1772862894.481368,c3735a5923783d3f1f181676,/predict,200,5.5940,normal,0,0,0,0,0.000000,0.000000,
1772862894.481533,2fafb07735d2895d6f1a8481,/predict,200,5.6038,normal,0,0,0,0,0.000000,0.000000,
1772862894.484889,c6f5eeb0ebfca1a2ad07df17,/detect_drift,200,5.6978,normal,0,0,0,0,0.402477,0.880000,
1772862894.485053,d54b68842e0db90a1b5b24a5,/score,200,5.6713,normal,0,0,0,0,0.000000,0.000000,
1772862894.485232,a7e8495f3d6216394794085c,/predict,200,5.6334,normal,0,0,0,0,0.000000,0.000000,
1772862894.487098,3c7cf0c65f729df8a0b4b2ff,/detect_drift,200,5.7210,normal,0,0,0,0,0.500349,0.880000,
1772862894.487272,3e17b699677ed2b226428d0d,/score,200,5.7306,normal,0,0,0,0,0.000000,0.000000,
1772862894.490599,93e947eff57947ed603c351c,/detect_drift,200,5.7012,normal,0,0,0,0,0.402477,0.880000,
1772862894.490773,0b66c85fcb458cb9f6df71bc,/predict,200,5.7106,normal,0,0,0,0,0.000000,0.000000,
1772862894.491095,1d9124fb8066f303d2a4af2e,/score,200,5.8544,normal,0,0,0,0,0.000000,0.000000,
1772862894.493006,d6ae21f453be7dd952406834,/score,200,5.8982,normal,0,0,0,0,0.000000,0.000000,
1772862894.493167,bd9b77034e79af554af387d1,/detect_drift,200,5.8857,normal,0,0,0,0,0.925723,0.880000,
1772862894.496557,85b9b5059413954c6a79be52,/score,200,5.9480,normal,0,0,0,0,0.000000,0.000000,
1772862894.496700,1979b33e231324bac49cb5a6,/predict,200,5.9166,normal,0,0,0,0,0.000000,0.000000,
1772862894.497019,5bcd32dbdfa65969e719c947,/predict,200,5.9130,normal,0,0,0,0,0.000000,0.000000,
1772862894.498879,07e6d7380e9c685411603698,/predict,200,5.8632,normal,0,0,0,0,0.000000,0.000000,
1772862894.499021,05a3a490e6f075a52c6ce5e0,/score,200,5.8447,normal,0,0,0,0,0.000000,0.000000,
1772862894.502337,880d4d8509a034078a56bcee,/score,200,5.7703,normal,0,0,0,0,0.000000,0.000000,
1772862894.502511,e1fd9ddd4dfae38f619132bf,/score,200,5.8019,normal,0,0,0,0,0.000000,0.000000,
1772862894.502715,e07d04a96231503f9f1b2c98,/score,200,5.6865,normal,0,0,0,0,0.000000,0.000000,
1772862894.504583,9dbc157c730f0c032d5ab5cb,/predict,200,5.6947,normal,0,0,0,0,0.000000,0.000000,
1772862894.504756,58b2b8ff8961bf23ce1a8140,/predict,200,5.7254,normal,0,0,0,0,0.000000,0.000000,
1772862894.508221,e887a7f474fc8d2cb3823bdd,/predict,200,5.8742,normal,0,0,0,0,0.000000,0.000000,
1772862894.508397,1ffe5681e1069361720d31f8,/detect_drift,200,5.8762,normal,0,0,0,0,0.977151,0.880000,
1772862894.508588,d4abf2cd9a990561b4e07dff,/score,200,5.8627,normal,0,0,0,0,0.000000,0.000000,
1772862894.510458,cc91f9a8bac77ab22ef060bc,/predict,200,5.8648,normal,0,0,0,0,0.000000,0.000000,
1772862894.510626,bb0eff88edae36d2d85a0a6d,/predict,200,5.8608,normal,0,0,0,0,0.000000,0.000000,
1772862894.514269,83f2aecc263dede76dedee89,/score,200,6.0380,normal,0,0,0,0,0.000000,0.000000,
1772862894.514449,af61987aa8e7ef7926d2d9af,/score,200,6.0432,normal,0,0,0,0,0.000000,0.000000,
1772862894.514762,72fcbd38f219292e3d5f8322,/score,200,6.1639,normal,0,0,0,0,0.000000,0.000000,
1772862894.516582,ad09d62f98bb26db0d329ded,/detect_drift,200,6.1131,normal,0,0,0,0,0.434879,0.880000,
1772862894.516746,5c45753368d09e569f8b4615,/score,200,6.1106,normal,0,0,0,0,0.000000,0.000000,
1772862894.520132,50e5fcf7f8663085fceda872,/score,200,5.8504,normal,0,0,0,0,0.000000,0.000000,
1772862894.520302,bdf9c88761ca5573bde45bb7,/predict,200,5.8436,normal,0,0,0,0,0.000000,0.000000,
1772862894.520600,e5d92891ee93452b131ad50b,/predict,200,5.8286,normal,0,0,0,0,0.000000,0.000000,
1772862894.522422,fb97203bae3110c44cadd3ac,/score,200,5.8307,normal,0,0,0,0,0.000000,0.000000,
1772862894.522595,bc4938576465c26c76cff602,/predict,200,5.8398,normal,0,0,0,0,0.000000,0.000000,
1772862894.525968,6fcca83c9ad52473a1f52bfd,/detect_drift,200,5.8255,normal,0,0,0,0,0.857602,0.880000,
1772862894.526129,e6750656e0a1c2a1fead896d,/predict,200,5.8185,normal,0,0,0,0,0.000000,0.000000,
1772862894.526329,c6c58b576cd45d3ca5e8da6e,/predict,200,5.7201,normal,0,0,0,0,0.000000,0.000000,
1772862894.528229,d0980b8d48f4e9b16d3509e3,/detect_drift,200,5.7973,normal,0,0,0,0,0.809661,0.880000,
1772862894.528400,180fb2b584c041d27885dee6,/predict,200,5.7957,normal,0,0,0,0,0.000000,0.000000,
1772862894.531833,81b67c0e20e8052991b17100,/score,200,5.8563,normal,0,0,0,0,0.000000,0.000000,
1772862894.531991,150385ab96a3ffa4d9b07904,/detect_drift,200,5.8525,normal,0,0,0,0,0.610706,0.880000,
1772862894.532164,ca90e113e6e1a0c231717842,/detect_drift,200,5.8258,normal,0,0,0,0,0.402477,0.880000,
1772862894.534095,7ae07d6700bceded7fdd5484,/detect_drift,200,5.8560,normal,0,0,0,0,0.974658,0.880000,
1772862894.534261,1bc518f50ceee07cb2d9c63c,/predict,200,5.8522,normal,0,0,0,0,0.000000,0.000000,
1772862894.537547,0d541b78f459aaa8fb24530c,/score,200,5.7039,normal,0,0,0,0,0.000000,0.000000,
1772862894.537711,f35ba9a2ae0a486f4d8b14ff,/detect_drift,200,5.7111,normal,0,0,0,0,0.911970,0.880000,
1772862894.538012,477e805e8f1bd213104f6481,/detect_drift,200,5.8400,normal,0,0,0,0,0.943580,0.880000,
1772862894.539861,59e12f17bbb7b857335f7a9a,/score,200,5.7571,normal,0,0,0,0,0.000000,0.000000,
1772862894.540022,8d483407e5cd6673028f9efb,/predict,200,5.7519,normal,0,0,0,0,0.000000,0.000000,
1772862894.543438,87bbb27e52b7671f03c28e73,/predict,200,5.8823,normal,0,0,0,0,0.000000,0.000000,
1772862894.543628,f905793b6b7c664ff22b1a80,/predict,200,5.9082,normal,0,0,0,0,0.000000,0.000000,
1772862894.543855,2884476169fb0c046ff609af,/predict,200,5.8336,normal,0,0,0,0,0.000000,0.000000,
1772862894.545667,533f9d8ca48bb04af7a6efb3,/score,200,5.7958,normal,0,0,0,0,0.000000,0.000000,
1772862894.545862,72b63ae8aafeda87947889f9,/detect_drift,200,5.8307,normal,0,0,0,0,0.958461,0.880000,
1772862894.549135,ec108cfc51b61e8636e2cc22,/score,200,5.6862,normal,0,0,0,0,0.000000,0.000000,
1772862894.549318,74c5f8dd66b8de771c5967d0,/predict,200,5.6765,normal,0,0,0,0,0.000000,0.000000,
1772862894.549477,60d949216eb13b4f8b32474e,/predict,200,5.6122,normal,0,0,0,0,0.000000,0.000000,
1772862894.551312,963b6dc210f683227fe67f7e,/score,200,5.6358,normal,0,0,0,0,0.000000,0.000000,
1772862894.551490,eb52fa2d0d1c5d074ed40bcd,/score,200,5.6147,normal,0,0,0,0,0.000000,0.000000,
1772862894.555229,96d4d9051ee34242dcd3e531,/score,200,6.0825,normal,0,0,0,0,0.000000,0.000000,
1772862894.555425,26885868cd7ce8db3215cd3c,/score,200,6.0963,normal,0,0,0,0,0.000000,0.000000,
1772862894.555626,716645ede67c5a5365babcdd,/score,200,6.1388,normal,0,0,0,0,0.000000,0.000000,
1772862894.557457,a5148a6177584b653cc55fe2,/score,200,6.1349,normal,0,0,0,0,0.000000,0.000000,
1772862894.557631,14a77be8b8310df1ea20d749,/score,200,6.1311,normal,0,0,0,0,0.000000,0.000000,
1772862894.560889,fec63413c75b0aef3b578cd5,/detect_drift,200,5.6428,normal,0,0,0,0,0.485342,0.880000,
1772862894.561069,29b6b037ed27def3d56fb52d,/detect_drift,200,5.6347,normal,0,0,0,0,0.402477,0.880000,
1772862894.561437,2d33d0ca5a58d8e106ceb88f,/predict,200,5.8008,normal,0,0,0,0,0.000000,0.000000,
1772862894.563204,776b133632daeed3cae79690,/predict,200,5.7362,normal,0,0,0,0,0.000000,0.000000,
1772862894.563373,1ef0548aa8502f948e7cc9c9,/score,200,5.7307,normal,0,0,0,0,0.000000,0.000000,
1772862894.566840,be507b4966a9a4b811b069f7,/predict,200,5.9399,normal,0,0,0,0,0.000000,0.000000,
1772862894.567016,eed4880fb6aa4cdfe65d61fc,/predict,200,5.9375,normal,0,0,0,0,0.000000,0.000000,
1772862894.567218,a6fc2b1dae0aff97c4d08a0a,/score,200,5.7681,normal,0,0,0,0,0.000000,0.000000,
1772862894.569140,518ebeb6f649ea42f88b25f2,/predict,200,5.9249,normal,0,0,0,0,0.000000,0.000000,
1772862894.569306,3af9c122b6c6c04424a89142,/predict,200,5.9230,normal,0,0,0,0,0.000000,0.000000,
1772862894.572764,0648647fe89e6fcc3c2b258e,/detect_drift,200,5.9138,normal,0,0,0,0,0.402477,0.880000,
1772862894.572942,b5258ed1fefe0267a7d11b47,/predict,200,5.9159,normal,0,0,0,0,0.000000,0.000000,
1772862894.573147,67b414cf34f81eaf752347a0,/predict,200,5.9187,normal,0,0,0,0,0.000000,0.000000,
1772862894.575021,44f8fea1df2bcdb1a8ea4db2,/detect_drift,200,5.8709,normal,0,0,0,0,0.931069,0.880000,
1772862894.575188,28916919b99adc116eadc378,/predict,200,5.8723,normal,0,0,0,0,0.000000,0.000000,
1772862894.578524,ed5c8e5566b08642fbfcce93,/predict,200,5.7495,normal,0,0,0,0,0.000000,0.000000,
1772862894.578690,a261a951efd04e5868482dae,/score,200,5.7384,normal,0,0,0,0,0.000000,0.000000,
1772862894.579012,4e4565b6be827be79932a016,/score,200,5.8546,normal,0,0,0,0,0.000000,0.000000,
1772862894.580891,97d904ccdf0692fe2839b21f,/score,200,5.8596,normal,0,0,0,0,0.000000,0.000000,
1772862894.581057,6acd187a7d61eb02d537e29d,/detect_drift,200,5.8591,normal,0,0,0,0,0.844405,0.880000,
1772862894.584445,1723ccf4155ab6aea039d1e6,/predict,200,5.9100,normal,0,0,0,0,0.000000,0.000000,
1772862894.584620,d6fad99a16db2e929b63a4b0,/score,200,5.9208,normal,0,0,0,0,0.000000,0.000000,
1772862894.584823,d2814bdfe8103679448e081f,/detect_drift,200,5.8017,normal,0,0,0,0,0.402477,0.880000,
1772862894.586783,7760c7d6169e43804c3ac0e0,/score,200,5.8822,normal,0,0,0,0,0.000000,0.000000,
1772862894.586950,392d111a4f1c4f16c4ad6d26,/predict,200,5.8843,normal,0,0,0,0,0.000000,0.000000,
1772862894.590342,8130f7747287850b523a5cdb,/score,200,5.8871,normal,0,0,0,0,0.000000,0.000000,
1772862894.590509,dc2fe483f0cb55c7970b843d,/score,200,5.8791,normal,0,0,0,0,0.000000,0.000000,
1772862894.590686,fb982a79308cd9b7de725316,/score,200,5.8532,normal,0,0,0,0,0.000000,0.000000,
1772862894.592622,87b95875a9a627a11dd6b69a,/detect_drift,200,5.8280,normal,0,0,0,0,0.873547,0.880000,
1772862894.592788,1d7c7a07f42d908c7dbb9b49,/score,200,5.8279,normal,0,0,0,0,0.000000,0.000000,
1772862894.596582,bd711b4a025370e2286ac0e6,/predict,200,6.2297,normal,0,0,0,0,0.000000,0.000000,
1772862894.596803,9239da0857f0dd0d3218cceb,/score,200,6.2843,normal,0,0,0,0,0.000000,0.000000,
1772862894.597024,60a1618711c08cce4f9fd233,/predict,200,6.3294,normal,0,0,0,0,0.000000,0.000000,
1772862894.598835,0cb7979a456d28b0afa556a6,/predict,200,6.2035,normal,0,0,0,0,0.000000,0.000000,
1772862894.599005,4f9118e3d2f7bcb9697fc908,/detect_drift,200,6.2079,normal,0,0,0,0,0.402477,0.880000,
1772862894.602441,c129302e563058ccc4ffaae6,/score,200,5.8435,normal,0,0,0,0,0.000000,0.000000,
1772862894.602611,3c8e0c6374e4f83c5f8e4799,/score,200,5.7960,normal,0,0,0,0,0.000000,0.000000,
1772862894.602915,4b5aa7a4e3abea2981f6a848,/predict,200,5.8807,normal,0,0,0,0,0.000000,0.000000,
1772862894.604807,8605daf47b0058821be1ad2d,/score,200,5.9611,normal,0,0,0,0,0.000000,0.000000,
1772862894.604970,1ae7c541b8d02d3d197de837,/score,200,5.9556,normal,0,0,0,0,0.000000,0.000000,
1772862894.608330,43ca9590225dc92a3f9acca9,/score,200,5.8771,normal,0,0,0,0,0.000000,0.000000,
1772862894.608499,92aaa9f6882fe862f6453dd8,/predict,200,5.8795,normal,0,0,0,0,0.000000,0.000000,
1772862894.608695,145b10fa317325498009f1de,/score,200,5.7710,normal,0,0,0,0,0.000000,0.000000,
1772862894.610566,ea88c6aedf7bf67ed47270a0,/detect_drift,200,5.7498,normal,0,0,0,0,0.584597,0.880000,
1772862894.610731,6a4da1dc26e1988730da6e90,/score,200,5.7525,normal,0,0,0,0,0.000000,0.000000,
1772862894.614203,e958b4b5d972cc9e31bffb3d,/score,200,5.8631,normal,0,0,0,0,0.000000,0.000000,
1772862894.614388,5418529c935911b607b3d497,/predict,200,5.8789,normal,0,0,0,0,0.000000,0.000000,
