timestamp,request_id,endpoint,status_code,latency_ms,phase,ground_truth_drift,adaptive_alert,fixed_alert,score,threshold,error
1772861963.375368,6e9d81bd77cf16da172fd2c7,/detect_drift,200,6.8599,normal,0,0,0,0.809429,0.880000,
1772861963.375558,2c5450845113f65d7d20bb7a,/predict,200,6.8460,normal,0,1,1,0.891264,0.880000,
1772861963.375910,068531f2cef3d791d7aa6ddb,/predict,200,7.8089,normal,0,1,1,0.985652,0.880000,
1772861963.376568,be8de611474642a93262a6e6,/score,200,6.2380,normal,0,1,1,0.889286,0.880000,
1772861963.377517,7968d382f4019a8b4c18071e,/predict,200,2.5075,normal,0,0,0,0.402477,0.880000,
1772861963.382043,b0b2bb14cfcaf6a45373842e,/score,200,6.6656,normal,0,0,0,0.761293,0.880000,
1772861963.382205,7c276f91fe02e8e13a2f82ea,/detect_drift,200,6.2857,normal,0,1,1,0.900118,0.880000,
1772861963.382589,4b30e1a7cff511f7972cd4e6,/score,200,6.0115,normal,0,0,0,0.402477,0.880000,
1772861963.382798,706db27025d513443b4eaa95,/score,200,7.2313,normal,0,0,0,0.417574,0.880000,
1772861963.383387,fbefb635339c852abd39c65e,/score,200,5.8612,normal,0,0,0,0.433450,0.880000,
1772861963.384643,ef87a08cd0df1a16ec3ce0c5,/score,200,2.5912,normal,0,0,0,0.416091,0.880000,
1772861963.389327,62ce94ac10edb1faea02b406,/detect_drift,200,5.9316,normal,0,0,0,0.402477,0.880000,
1772861963.389502,4a4479e6ab71eacb7c3eb226,/detect_drift,200,6.9017,normal,0,0,0,0.664485,0.880000,
1772861963.389878,b9bad367ad8db35ec3d3c21b,/predict,200,7.0707,normal,0,0,0,0.419899,0.880000,
1772861963.390099,6873a4bf587124a04fe566ff,/score,200,7.8841,normal,0,1,1,0.914023,0.880000,
1772861963.390799,3b6cbec9bd695a2645b33a73,/predict,200,6.1425,normal,0,1,1,0.985751,0.880000,
1772861963.392074,f9e595c2c9ab37cf80b27390,/predict,200,2.7343,normal,0,1,1,0.976452,0.880000,
1772861963.396597,4f32ae2d0a6b7efb6db56ae8,/detect_drift,200,5.7855,normal,0,0,0,0.490218,0.880000,
1772861963.396758,3dba8ebd9f68c80cdf135e07,/score,200,6.6494,normal,0,0,0,0.863409,0.880000,
1772861963.397156,3c22dec2152ff0e404d9a91f,/predict,200,7.6449,normal,0,1,1,0.902149,0.880000,
1772861963.397369,e96d661a752ed8988a52df7d,/score,200,7.4825,normal,0,0,0,0.402477,0.880000,
1772861963.398072,6aef59823fb8613d19764713,/score,200,5.9839,normal,0,0,0,0.856154,0.880000,
1772861963.399324,e268e0f0d4f7ddc1778cd643,/score,200,2.7171,normal,0,1,1,0.993361,0.880000,
1772861963.403750,61b057a6ddf9948676a668e4,/predict,200,5.6675,normal,0,0,0,0.701861,0.880000,
1772861963.403931,a45d58464a4ce7181a786413,/predict,200,6.7655,normal,0,0,0,0.402477,0.880000,
1772861963.404351,ff2913df496dd4effc7ab489,/score,200,6.9725,normal,0,0,0,0.420426,0.880000,
1772861963.404559,54f0b353b4d3acb35f654a4e,/score,200,7.7915,normal,0,0,0,0.479874,0.880000,
1772861963.405203,5f3c986a6e63cf1c5663f348,/predict,200,5.8692,normal,0,1,1,0.912063,0.880000,
1772861963.406389,3ba61352d5a4b6c7672f4c19,/score,200,2.6258,normal,0,1,1,0.921416,0.880000,
1772861963.410841,1feb97fbfad8c058e3899469,/score,200,5.6280,normal,0,0,0,0.402477,0.880000,
1772861963.411129,b8d24cb9116f381db35a8e16,/score,200,6.5609,normal,0,1,1,0.990823,0.880000,
1772861963.411519,38397ba788c318f7af2fade4,/detect_drift,200,7.5785,normal,0,1,1,0.993731,0.880000,
1772861963.411707,c80c77f12830d2e286559cab,/predict,200,7.3440,normal,0,1,1,0.934163,0.880000,
1772861963.412263,0fa4094d49f174d5451854aa,/score,200,5.8640,normal,0,0,0,0.456144,0.880000,
1772861963.413196,c7bf44dea0f5140f71864654,/detect_drift,200,2.3450,normal,0,0,0,0.485405,0.880000,
1772861963.417858,ed24bc0a331ea3480e476f84,/score,200,5.5854,normal,0,1,1,0.984319,0.880000,
1772861963.418044,c821d76f9498c3e28d17aeac,/score,200,6.5152,normal,0,0,0,0.724756,0.880000,
1772861963.418424,47eb0853abb70934153be8cb,/score,200,6.7079,normal,0,1,1,0.984399,0.880000,
1772861963.418645,8ffd78f73e4c047e7b0d0d59,/predict,200,7.5067,normal,0,0,0,0.402477,0.880000,
1772861963.419264,5047a134f631bb3ea85e5337,/score,200,6.0591,normal,0,0,0,0.402477,0.880000,
1772861963.420406,254c90f47ad7849de7125a73,/predict,200,2.5362,normal,0,1,1,0.982741,0.880000,
1772861963.424916,2ca1ab5b4a4ac2fc4b781250,/score,200,5.6428,normal,0,0,0,0.402477,0.880000,
1772861963.425193,48925bcbd1af50198f3cf71d,/score,200,6.5383,normal,0,0,0,0.402477,0.880000,
1772861963.425689,bcb22cfac2f0bde2e773877d,/score,200,7.6349,normal,0,1,1,0.986829,0.880000,
1772861963.425864,9a261b7e6d3f12054df7a460,/score,200,7.4306,normal,0,0,0,0.441096,0.880000,
1772861963.426542,ed877793d255a7bedd63f3a8,/score,200,6.1265,normal,0,0,0,0.402477,0.880000,
1772861963.427759,be6d7e8b57ca332544bc6eb8,/detect_drift,200,2.8335,normal,0,1,1,0.991735,0.880000,
1772861963.432309,a3e461ec8c82c82b986f768e,/score,200,5.7532,normal,0,1,1,0.984971,0.880000,
1772861963.432613,1895eb8dbae402a8e40fd3bb,/score,200,6.9144,normal,0,0,0,0.573196,0.880000,
1772861963.433019,15945184d6305e83e64b4df6,/score,200,7.1450,normal,0,1,1,0.949502,0.880000,
1772861963.433206,97b166cc4529a6cdb935f570,/score,200,8.0043,normal,0,0,0,0.463661,0.880000,
1772861963.433889,02f829535fedff1108cefaa9,/detect_drift,200,6.1178,normal,0,1,1,0.951451,0.880000,
1772861963.434782,654995d6ae9375dddaf7b320,/score,200,2.4622,normal,0,1,1,0.882793,0.880000,
1772861963.439249,10eae6da9a5b4a7065f029e4,/detect_drift,200,6.6251,normal,0,1,1,0.992238,0.880000,
1772861963.439530,8e01e441206370bdf6337816,/predict,200,6.3146,normal,0,1,1,0.950561,0.880000,
1772861963.439942,c96b087491079a011aa35a9d,/predict,200,6.0440,normal,0,0,0,0.402477,0.880000,
1772861963.440137,db7dd2a5d74499b18121876c,/score,200,7.1086,normal,0,0,0,0.490056,0.880000,
1772861963.440691,5331ee39683c99ea00256212,/detect_drift,200,5.9004,normal,0,0,0,0.567560,0.880000,
1772861963.441677,5b7bd6d3890ae8c129e35103,/score,200,2.4178,normal,0,1,1,0.990563,0.880000,
1772861963.446292,db2f74b0812a83c8968b24bd,/predict,200,5.5910,normal,0,0,0,0.878893,0.880000,
1772861963.446659,0b9fed3d2a95066f2d689b6f,/score,200,6.7071,normal,0,1,1,0.908339,0.880000,
1772861963.446848,61532617e00c7c7d7bc983a8,/score,200,6.7010,normal,0,0,0,0.786413,0.880000,
1772861963.447198,0b60ee8640022b75e842233e,/predict,200,7.6589,normal,0,1,1,0.985184,0.880000,
1772861963.448094,3afa4061235cc50908e9e27e,/score,200,6.4078,normal,0,0,0,0.402477,0.880000,
1772861963.449000,f52686ba97f3865c03abb87e,/predict,200,2.6979,normal,0,0,0,0.473664,0.880000,
1772861963.453829,a4b340ca28540c340f1b2ebf,/score,200,7.1610,normal,0,0,0,0.402477,0.880000,
1772861963.453994,5f8d6d7d721d5d75666d0e4c,/score,200,6.7867,normal,0,0,0,0.787321,0.880000,
1772861963.454190,06aaa01cfa4eff25f58d5e65,/detect_drift,200,6.0852,normal,0,1,1,0.984275,0.880000,
1772861963.454526,9095e395ae46c565456246d9,/predict,200,7.6694,normal,0,1,1,0.929814,0.880000,
1772861963.455154,6c19eadb336197e84873b6f0,/predict,200,6.1444,normal,0,0,0,0.452357,0.880000,
1772861963.456375,c1f3803e4ded6be4cf1162f2,/predict,200,2.5363,normal,0,1,1,0.956283,0.880000,
1772861963.461026,2395285ec9c92e3ef656a0b2,/predict,200,5.8619,normal,0,0,0,0.402477,0.880000,
1772861963.461186,7cc145c3d833d2fd4485f136,/score,200,6.9865,normal,0,0,0,0.871536,0.880000,
1772861963.461585,6d901cf5c7e840857e57f67f,/score,200,7.0490,normal,0,1,1,0.946363,0.880000,
1772861963.461791,7c4ced83c63b489479ee48d5,/predict,200,7.7876,normal,0,0,0,0.511069,0.880000,
1772861963.462461,2e307ed0b642eb075b1fa580,/detect_drift,200,6.0765,normal,0,0,0,0.591393,0.880000,
1772861963.463538,0006c9c627c76ca56c482d3f,/detect_drift,200,2.5012,normal,0,0,0,0.402477,0.880000,
1772861963.468670,02fdbf0607581b916d02949f,/score,200,6.1976,normal,0,0,0,0.846786,0.880000,
1772861963.468872,b582b9e240daa62f760bdf5d,/predict,200,7.0712,normal,0,1,1,0.966016,0.880000,
1772861963.469085,6f0c8f13d832bf439ad2775c,/score,200,7.8880,normal,0,1,1,0.945038,0.880000,
1772861963.469432,1065991b972309263525c009,/score,200,7.8369,normal,0,0,0,0.402477,0.880000,
1772861963.470046,9f88f792a48eed574d644d97,/detect_drift,200,6.4985,normal,0,0,0,0.402477,0.880000,
1772861963.471281,13dee319e9d8adf8f0631c9c,/score,200,2.5909,normal,0,1,1,0.967173,0.880000,
1772861963.476175,fcb7815f2139e74e8118473b,/score,200,6.1204,normal,0,1,1,0.950679,0.880000,
1772861963.476348,64db8fe83a7edc960ad425c8,/score,200,7.2535,normal,0,0,0,0.574055,0.880000,
1772861963.476551,951f75a89e3d7d7dc0f59017,/score,200,7.1088,normal,0,1,1,0.887173,0.880000,
1772861963.476762,6bc50482ebffbe18c57bbb34,/predict,200,7.8795,normal,0,1,1,0.977580,0.880000,
1772861963.477444,feb93b47b5221ca97eeba3d6,/score,200,6.1525,normal,0,0,0,0.779115,0.880000,
1772861963.478901,b86992bfa8cd40b16c5070cb,/score,200,2.7160,normal,0,0,0,0.402477,0.880000,
1772861963.483659,8340ed446b9ed5f9a9d7d92b,/detect_drift,200,6.8887,normal,0,1,1,0.990326,0.880000,
1772861963.483830,ac28f0ce12e73db6134bc084,/score,200,7.4727,normal,0,1,1,0.885603,0.880000,
1772861963.484028,5b4530c7753f02e27da15792,/predict,200,6.5746,normal,0,0,0,0.423438,0.880000,
1772861963.484376,dfec86700b7c3392d8e970a2,/predict,200,7.8150,normal,0,1,1,0.901596,0.880000,
1772861963.484993,0fda243b8912a5a29b579205,/predict,200,6.0820,normal,0,1,1,0.949980,0.880000,
1772861963.486125,e392afc3d1075ce804653e62,/predict,200,2.4556,normal,0,0,0,0.413436,0.880000,
1772861963.490928,27819dc8b880d41dfb259af8,/score,200,5.9265,normal,0,0,0,0.460886,0.880000,
1772861963.491099,9f05d8d8c9c032378f1d684d,/detect_drift,200,7.0618,normal,0,0,0,0.500349,0.880000,
1772861963.491283,2f175e96faaed6c2a0a41e56,/score,200,6.8985,normal,0,0,0,0.402477,0.880000,
1772861963.491513,93f653a05071b7545c9c0273,/detect_drift,200,7.6740,normal,0,0,0,0.421005,0.880000,
1772861963.492076,6a98a0c00bf437928b2bbe0b,/score,200,5.9419,normal,0,0,0,0.839905,0.880000,
1772861963.493618,e38710aa0f3c5283f1693223,/score,200,2.6795,normal,0,1,1,0.973528,0.880000,
1772861963.498501,d32a52d38adecce781358851,/score,200,6.9795,normal,0,1,1,0.895782,0.880000,
1772861963.498658,a1b9464489aa5918425b784b,/score,200,7.5507,normal,0,0,0,0.854171,0.880000,
1772861963.498862,b192e9ab7c161cad56d0d78d,/score,200,6.7770,normal,0,1,1,0.960982,0.880000,
1772861963.499066,f1763002ee1657fc229e9ae8,/detect_drift,200,7.7735,normal,0,0,0,0.844796,0.880000,
1772861963.499594,5335d5ff3ea98f0e67786759,/detect_drift,200,5.9653,normal,0,0,0,0.857602,0.880000,
1772861963.501069,c90bfe5122a5c44bc084ed18,/predict,200,2.5565,normal,0,1,1,0.894296,0.880000,
1772861963.505892,724077a4baf282642d5b3697,/score,200,6.2894,normal,0,1,1,0.968584,0.880000,
1772861963.506087,6472878eec1843765b6ba9f4,/score,200,7.2155,normal,0,0,0,0.478611,0.880000,
1772861963.506507,d6fe45f6d9e3b7f394b6d282,/detect_drift,200,7.4318,normal,0,0,0,0.479175,0.880000,
1772861963.506747,5d17fd8575608d0593a81811,/predict,200,8.0788,normal,0,0,0,0.402477,0.880000,
1772861963.507375,c4e721924bc7463961679a03,/score,200,6.2973,normal,0,1,1,0.926179,0.880000,
1772861963.508578,9028978023bc38c3aba3ef2b,/score,200,2.6694,normal,0,1,1,0.992629,0.880000,
1772861963.513206,88591b3177347337130f95ee,/predict,200,5.8226,normal,0,0,0,0.402477,0.880000,
1772861963.513363,0bffb02fa37136ceb6486ec0,/predict,200,6.6080,normal,0,0,0,0.402477,0.880000,
1772861963.513534,3a832c5b9e7fee06eddaeeaf,/predict,200,7.4344,normal,0,1,1,0.973412,0.880000,
1772861963.513851,d9ebe4d8fd11dac622a71e38,/predict,200,7.3332,normal,0,0,0,0.798839,0.880000,
1772861963.514442,ff729e84c24cbbb1066dd797,/predict,200,5.8545,normal,0,0,0,0.611685,0.880000,
1772861963.515665,200ae74abe446132b25a624a,/score,200,2.4495,normal,0,1,1,0.988443,0.880000,
1772861963.520393,e9bba743c43a3d8198909f25,/score,200,5.9418,normal,0,0,0,0.402477,0.880000,
1772861963.520535,8e687682cedaae0d1f799b1f,/score,200,6.9925,normal,0,1,1,0.880043,0.880000,
1772861963.520720,03ccff378c0697066d67a6f1,/score,200,6.8606,normal,0,0,0,0.633241,0.880000,
1772861963.521050,f8590fc513740c1a971435ea,/predict,200,7.6779,normal,0,0,0,0.859271,0.880000,
1772861963.521709,807ee7e1c441a4ab551a48f3,/predict,200,6.0345,normal,0,0,0,0.544300,0.880000,
1772861963.522926,bcb051f3d8dfc0e1124e8f80,/score,200,2.5238,normal,0,1,1,0.988011,0.880000,
1772861963.527799,0395b4f230a5f9c48e1f9e03,/detect_drift,200,6.7374,normal,0,0,0,0.434879,0.880000,
1772861963.527973,7a25df4fab33e2c4236c6618,/score,200,7.4285,normal,0,0,0,0.461313,0.880000,
1772861963.528165,6312f51adc56923183149662,/score,200,6.4462,normal,0,0,0,0.402477,0.880000,
1772861963.528370,a4bfb9ad5a9295988e2a3282,/detect_drift,200,7.6423,normal,0,1,1,0.925723,0.880000,
1772861963.528996,e9184f8c8fd70bf53a38e05b,/detect_drift,200,6.0610,normal,0,0,0,0.485342,0.880000,
1772861963.530155,649521a96817e7af64158e0a,/score,200,2.3466,normal,0,0,0,0.582158,0.880000,
1772861963.534860,726e67ee135c41260bcdd043,/predict,200,5.8540,normal,0,1,1,0.978784,0.880000,
1772861963.535051,ea75227eb7ab33b0dc8a5064,/score,200,6.8768,normal,0,0,0,0.412347,0.880000,
1772861963.535527,8d27e5c1a6e77b25d7fae86f,/score,200,7.1472,normal,0,0,0,0.419899,0.880000,
1772861963.535728,99428a440a6fed29e1d109f2,/score,200,7.7467,normal,0,0,0,0.402477,0.880000,
1772861963.536346,0156f81c4fa28095d4ff22a7,/detect_drift,200,6.1814,normal,0,0,0,0.809661,0.880000,
1772861963.537419,236f475241aa76687c7adb39,/detect_drift,200,2.5482,normal,0,0,0,0.402477,0.880000,
1772861963.542289,557daebd1125caed951f2c16,/detect_drift,200,5.9338,normal,0,1,1,0.974658,0.880000,
1772861963.542435,18f11cb344abb96efb70d15e,/detect_drift,200,6.6981,normal,0,0,0,0.415366,0.880000,
1772861963.542626,29ecf058c80e4207b443e12e,/score,200,7.5644,normal,0,1,1,0.985750,0.880000,
1772861963.542946,7d6e2cce0e51dddac71cd8db,/predict,200,7.4096,normal,0,0,0,0.858388,0.880000,
1772861963.543600,a817f97896cc668433d4b7c1,/predict,200,6.1724,normal,0,0,0,0.402477,0.880000,
1772861963.544795,d1dad887855111dfe00f8a2f,/score,200,2.4966,normal,0,1,1,0.994763,0.880000,
1772861963.549597,761ea58be2d5528e6ac267cc,/predict,200,5.9871,normal,0,0,0,0.591490,0.880000,
1772861963.549757,e0a61148ccd5f0aa92ccc883,/predict,200,7.1218,normal,0,0,0,0.402477,0.880000,
1772861963.549927,a2aa3614571e7d9306362184,/predict,200,6.9720,normal,0,0,0,0.402477,0.880000,
1772861963.550272,4d265db9aaeabf76f70d0450,/score,200,7.8279,normal,0,1,1,0.943657,0.880000,
1772861963.550914,64b66e08cfc4af94d13acece,/score,200,6.1088,normal,0,0,0,0.422904,0.880000,
1772861963.552187,5ffec2b49c0f8577f3b077d1,/score,200,2.5801,normal,0,1,1,0.995253,0.880000,
1772861963.557060,5253bc70d73b901e997614ae,/predict,200,6.7787,normal,0,1,1,0.948239,0.880000,
1772861963.557240,3e67c8a686681f8cb5d69aee,/predict,200,7.4744,normal,0,0,0,0.402477,0.880000,
1772861963.557435,6a29c0bf01a3b05a5e30722f,/score,200,6.5116,normal,0,0,0,0.402477,0.880000,
1772861963.557789,619ee5193d24193399ccce7b,/score,200,7.8524,normal,0,0,0,0.858431,0.880000,
1772861963.558408,ad7e5330cc4ede5c9654f954,/predict,200,6.2104,normal,0,1,1,0.992707,0.880000,
1772861963.559615,57ed0bba2132866e9ff1f12f,/predict,200,2.5414,normal,0,0,0,0.507685,0.880000,
1772861963.564498,5bd9df1405f6bc66e4dfe5c0,/score,200,6.0810,normal,0,0,0,0.842519,0.880000,
1772861963.564669,0d7d47c300c0934ac6e64e5c,/score,200,7.2252,normal,0,0,0,0.402477,0.880000,
1772861963.564854,7b838660a5877188e83ab4e0,/predict,200,7.0533,normal,0,1,1,0.981489,0.880000,
1772861963.565085,66a0f17116af2b23f65fa889,/detect_drift,200,7.8355,normal,0,0,0,0.402477,0.880000,
1772861963.565672,57873f479f511b4630cc4a67,/score,200,6.0480,normal,0,0,0,0.402477,0.880000,
1772861963.567215,2d975b854b5cb850e4547f93,/score,200,2.7076,normal,0,1,1,0.987164,0.880000,
1772861963.571894,1cf83680662605cc013e0e0c,/detect_drift,200,6.8003,normal,0,1,1,0.943580,0.880000,
1772861963.572064,b7e4b6bea20fadf441eba437,/predict,200,7.3858,normal,0,0,0,0.402477,0.880000,
1772861963.572461,743310f13054d587ab35bd48,/detect_drift,200,6.7786,normal,0,1,1,0.977151,0.880000,
1772861963.572674,b09a06284296c628d146b6ef,/predict,200,7.8112,normal,0,0,0,0.402477,0.880000,
1772861963.573282,8231def29786dc0067c6031e,/score,200,6.0566,normal,0,0,0,0.837874,0.880000,
1772861963.574515,c8cd2d3a2243a854801415f0,/predict,200,2.6121,normal,0,0,0,0.409373,0.880000,
1772861963.579315,87833761cf1c0bb851372140,/detect_drift,200,6.0240,normal,0,0,0,0.473863,0.880000,
1772861963.579485,7cf048049847e89065a22dea,/score,200,7.0149,normal,0,1,1,0.955504,0.880000,
1772861963.579867,1bd94fcddc7568ee6e039ec0,/predict,200,7.1825,normal,0,1,1,0.929104,0.880000,
1772861963.580086,a01ce7fcd7e7a87a9d273065,/predict,200,8.0129,normal,0,0,0,0.402477,0.880000,
1772861963.580705,41e9c586eaec2ae55dc4be35,/predict,200,6.1807,normal,0,0,0,0.855596,0.880000,
1772861963.581868,0395c93a5fcd63294cab2858,/score,200,2.5426,normal,0,1,1,0.958593,0.880000,
1772861963.586934,c17341426009b7096bf1f8e7,/score,200,6.2197,normal,0,1,1,0.913519,0.880000,
1772861963.587106,736112145b593280b395085a,/detect_drift,200,7.0108,normal,0,1,1,0.931069,0.880000,
1772861963.587296,17455b47e91841f4dc677c3e,/predict,200,7.8020,normal,0,1,1,0.947634,0.880000,
1772861963.587504,16dfca8c880595b161fa25dc,/predict,200,7.6280,normal,0,1,1,0.952100,0.880000,
1772861963.588224,aa90c823f42d50e5fbb189ce,/predict,200,6.3469,normal,0,1,1,0.882620,0.880000,
1772861963.589443,95258796eb33fa162e462e1e,/predict,200,2.4989,normal,0,1,1,0.974357,0.880000,
1772861963.594455,c14eb8cdb6d9fa130a7fef97,/score,200,6.2226,normal,0,0,0,0.402477,0.880000,
1772861963.594630,0e71976b5af05e3ec0952ca0,/predict,200,7.3247,normal,0,0,0,0.402477,0.880000,
1772861963.594820,6abe6e05dde4535f885325a5,/detect_drift,200,7.3076,normal,0,1,1,0.958461,0.880000,
1772861963.595033,c609a6a107d7a254049a83a8,/score,200,7.9176,normal,0,0,0,0.595901,0.880000,
1772861963.595603,e0b341bb82851b3d9a277329,/score,200,6.1511,normal,0,0,0,0.415031,0.880000,
1772861963.597086,c12ff09c35c03af0471341c7,/score,200,2.6173,normal,0,0,0,0.603251,0.880000,
1772861963.601771,1964c59a9fa7ff464f013bfb,/score,200,6.7303,normal,0,1,1,0.981344,0.880000,
1772861963.601939,e4d103393cba10c505fd195c,/detect_drift,200,7.3002,normal,0,0,0,0.609144,0.880000,
1772861963.602122,9b974fec0a685f3aea67f77b,/predict,200,6.5097,normal,0,0,0,0.402477,0.880000,
1772861963.602460,9f14a1cc7beb725bfcc5dda9,/score,200,7.6307,normal,0,0,0,0.572309,0.880000,
1772861963.603099,b84c22047c2000d6b9e27328,/predict,200,6.0035,normal,0,1,1,0.963557,0.880000,
1772861963.604276,7fc123ee6a8dafbb6d418eca,/detect_drift,200,2.4950,normal,0,0,0,0.873547,0.880000,
1772861963.609192,9ffe7875c9277fe3fdde4131,/detect_drift,200,6.0808,normal,0,0,0,0.402477,0.880000,
1772861963.609353,9deafce655117962ac7f0933,/score,200,7.2220,normal,0,1,1,0.969742,0.880000,
1772861963.609547,1936e1917a72de54ab9d49e2,/score,200,7.0779,normal,0,1,1,0.963990,0.880000,
1772861963.609773,150f7bcb70e2b563c371f9dd,/detect_drift,200,7.8253,normal,0,1,1,0.911647,0.880000,
1772861963.610343,789f9add262917e4ef2ff97d,/predict,200,6.0565,normal,0,0,0,0.877107,0.880000,
1772861963.611871,cdf79f0a44e94750bef22212,/predict,200,2.6690,normal,0,1,1,0.995260,0.880000,
1772861963.616533,142de2f24cd418dc55f88eb3,/predict,200,6.7508,normal,0,0,0,0.793494,0.880000,
1772861963.616700,4c623d90043947a1f7eaaa06,/detect_drift,200,7.3377,normal,0,0,0,0.402477,0.880000,
1772861963.616899,5dfecaaa52375d28d2cf905d,/score,200,6.5463,normal,0,1,1,0.984918,0.880000,
1772861963.617118,aac5e5921b0b0b3d5b49102c,/score,200,7.5623,normal,0,0,0,0.866546,0.880000,
1772861963.617688,20997bb67cbfcb2f0398948b,/score,200,5.8075,normal,0,0,0,0.854448,0.880000,
1772861963.619089,ed3213101fe958d6d6b9b17a,/predict,200,2.5462,normal,0,0,0,0.408523,0.880000,
1772861963.623905,945ec3d42f4cd275a1845b32,/predict,200,6.2062,normal,0,0,0,0.858837,0.880000,
1772861963.624085,a7c079deec3cd2dd5b082d5b,/detect_drift,200,7.1765,normal,0,0,0,0.584597,0.880000,
1772861963.624264,51322af8b14c7469b03f614c,/predict,200,7.1365,normal,0,1,1,0.896836,0.880000,
1772861963.624478,653742b22fd5f507282f3516,/score,200,7.7685,normal,0,1,1,0.939843,0.880000,
1772861963.625051,0160e3dd784dc68d0a55750e,/score,200,5.9523,normal,0,0,0,0.402477,0.880000,
1772861963.626523,4f00ed878708b351e9d90289,/score,200,2.6068,normal,0,0,0,0.582005,0.880000,
1772861963.631192,15c6b45e1c8ff6eb221612a8,/predict,200,6.7051,normal,0,1,1,0.994117,0.880000,
1772861963.631343,1d38012e9f09b91b3169a1a3,/score,200,7.2477,normal,0,0,0,0.863859,0.880000,
1772861963.631532,0003e86e1f73502d713b1a02,/detect_drift,200,6.4715,normal,0,0,0,0.402477,0.880000,
1772861963.631872,68e2db7ad4db5aa4f7f4f33e,/predict,200,7.5978,normal,0,0,0,0.547685,0.880000,
1772861963.632518,78a76872c4d1bac51c3e6c81,/detect_drift,200,5.9857,normal,0,0,0,0.402477,0.880000,
1772861963.633783,fc4fc5a7e984cf17568df586,/predict,200,2.5811,normal,0,1,1,0.984528,0.880000,
1772861963.638623,35f4f1f0f2709c17fe82cd0c,/detect_drift,200,6.0950,normal,0,1,1,0.992985,0.880000,
1772861963.638808,b0d6cf3d9eb924336aca959f,/predict,200,7.2674,normal,0,0,0,0.402477,0.880000,
1772861963.639002,e42a259cb8bd2d61778420c4,/detect_drift,200,7.1203,normal,0,0,0,0.844405,0.880000,
1772861963.639476,c580781b3d259399f2b77a96,/detect_drift,200,8.1245,normal,0,0,0,0.823002,0.880000,
1772861963.640112,2b55aeb18eab97a4ae0566e1,/score,200,6.3180,normal,0,1,1,0.947617,0.880000,
1772861963.641357,8a1008d61bb927b4c5bfc292,/score,200,2.7197,normal,0,0,0,0.423396,0.880000,
1772861963.646050,98d6013342c5b48255ac592d,/predict,200,6.5634,normal,0,0,0,0.443921,0.880000,
1772861963.646224,1c63b77fc6e58e3b57df6e24,/predict,200,7.4057,normal,0,1,1,0.949866,0.880000,
1772861963.646423,2e6f87a15a751d3e688b525e,/score,200,6.3015,normal,0,0,0,0.402477,0.880000,
1772861963.646651,86f329634bbda22d7be20081,/predict,200,7.6391,normal,0,0,0,0.728122,0.880000,
1772861963.647209,13661dfe15b66af2c3c12180,/predict,200,5.8428,normal,0,0,0,0.402477,0.880000,
1772861963.648605,58e033dfba4985683de1712a,/score,200,2.5459,normal,0,0,0,0.402477,0.880000,
