timestamp,request_id,endpoint,status_code,latency_ms,phase,ground_truth_drift,drift_evaluated,warning_alert,critical_alert,adaptive_alert,fixed_alert,score,threshold,error
1772863428.948704,08c9528db67d1e8e96495244,/detect_drift,200,6.2634,normal,0,0,0,0,0,0,0.993731,0.880000,
1772863428.949827,2ec511bba8b96830521474fb,/score,200,2.7000,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.954469,317a9860f4f0e03df610ce5e,/score,200,5.7561,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.954630,9590140d756ae7362905c2c0,/score,200,7.0398,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.955018,cb5d3dbe3be111c2dcf6f76a,/score,200,7.2204,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.955248,375cccd3a967010e9609ce47,/detect_drift,200,7.2429,normal,0,0,0,0,0,0,0.402477,0.880000,
1772863428.955854,0a1900740cac7d49e229f36e,/detect_drift,200,6.0167,normal,0,0,0,0,0,0,0.485405,0.880000,
1772863428.957090,3aa84fac5c50b0f1e09bcc4f,/score,200,2.6098,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.961829,eae27c649f3e8115f28a891d,/score,200,5.9661,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.962000,523ca3532d7567a2c0056dac,/score,200,7.3604,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.962379,ee1d7143c31ea43d72ad716e,/predict,200,7.3510,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.962577,d1cb1356ff23cf595fa03d65,/predict,200,7.3200,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.963457,b6150a63deecd9c7b7dba8e3,/score,200,6.3580,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.964443,e2dbd31027ca1b2cd6473393,/score,200,2.6037,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.969319,99a7b45e565c2b00b034f116,/detect_drift,200,5.8490,normal,0,0,0,0,0,0,0.992238,0.880000,
1772863428.969754,fa6a0ece26b26dd325cfd301,/score,200,7.7445,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.969974,72e8f7eec25140fdf4f2d6d9,/score,200,7.5854,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.970354,541a88d8acfa39cb748638b7,/score,200,7.7668,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.971076,ddc7e02c75423a79279821d3,/detect_drift,200,6.6231,normal,0,0,0,0,0,0,0.991735,0.880000,
1772863428.972021,6ac68116d43ec8a46c69e0c4,/score,200,2.6918,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.976784,d6f60aecf86edc453782ae6a,/detect_drift,200,5.6984,normal,0,0,0,0,0,0,0.951451,0.880000,
1772863428.976965,af8320292b91edb4fdee699c,/predict,200,7.1977,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.977356,2a6c5c56bfdf27175a64c441,/score,200,7.3710,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.977590,6443e497f31689a96ee6cef7,/predict,200,7.2258,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.978222,2822f672cff625138bf9c9da,/score,200,6.1902,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.979341,fa89ac95014f5da61959927c,/predict,200,2.5458,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.984071,d5a56ccdc1290a20dbc78265,/detect_drift,200,5.8403,normal,0,0,0,0,0,0,0.984275,0.880000,
1772863428.984505,3ef09850b8528bd2a37d2e53,/score,200,7.5304,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.984708,34611ea9fe59ffcad5e41d8b,/score,200,7.3422,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.984922,d142031b6e0d9db0de315e60,/score,200,7.3218,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.985612,d1227885b5afb6b0d3429652,/score,200,6.2617,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.986777,8d2b167c60c39c0754d0ad45,/score,200,2.6953,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.991297,0dbfbb53df8b64ce1a96b925,/score,200,5.6749,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.991743,36d651f7d02aedbaa0da8fe0,/score,200,7.2280,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.991936,5420ca5c00b22c21e0b81e8a,/score,200,7.2177,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.992151,53da9406498354886af354bd,/score,200,7.2193,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.992897,700dd83d1c47818877c38e3f,/score,200,6.1098,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.993943,5e69e74905fcf3fa46bf2edd,/predict,200,2.6353,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.998590,3c4605969df0fbf5d55fbfbf,/score,200,5.6833,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.999040,bf40ed789639efe02f02c1a5,/predict,200,7.2867,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.999229,d90ee880577767e497aa979d,/score,200,7.2839,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863428.999456,89eb94f673594fada3a1c7a2,/score,200,7.2962,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.000198,b066c097113d663abbe0a541,/detect_drift,200,6.2455,normal,0,0,0,0,0,0,0.591393,0.880000,
1772863429.001369,4eac6ab79b9489e95a5f7259,/score,200,2.7686,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.006360,f7d91c9ead1ba5452fe0e274,/score,200,6.1524,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.006837,e487dd55bca8432d88b4b6a6,/predict,200,7.7875,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.007036,9ecd5c25408fdd0d475030b8,/predict,200,7.7969,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.007261,1be422d48becd2e743412b31,/predict,200,7.7955,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.007917,1b8e520a43700d42b4444b7c,/detect_drift,200,6.5380,normal,0,0,0,0,0,0,0.421005,0.880000,
1772863429.009138,6bc5d03c1d773cfb0f1aff52,/score,200,2.7625,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.014021,75539ba81a02281ed4a5ae08,/score,200,6.0953,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.014195,371b5b44e98a3dfa16b38f07,/score,200,7.3479,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.014384,f3ba2ba047661b039ece9009,/score,200,7.3391,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.014597,b9d2ec1add35ec4050d3e8b2,/score,200,7.3269,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.015261,cce3ed81a86173f1621752b3,/score,200,6.1133,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.016544,58275e9a1c6d26143f710e38,/predict,200,2.5119,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.021481,29d91100e4352c2eab8df8d9,/predict,200,6.2113,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.021629,e50dfee1e36a23f3501f47b0,/score,200,7.0224,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.021822,04d09f1620de65eac60f7481,/score,200,7.4286,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.022036,0e27cfb969759cbea79d15eb,/predict,200,7.8317,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.022722,bad78512a3724fb3c2110865,/score,200,6.1686,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.023810,d92c2551d298118487763de1,/detect_drift,200,2.3183,normal,0,0,0,0,0,0,0.500349,0.880000,
1772863429.028850,3ddf10b1a50f60c5623e268d,/predict,200,6.1195,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.029026,cbe618e8019bd5872b6151d3,/predict,200,6.9803,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.029226,da53e4c1decd1138ba5404ae,/score,200,7.3949,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.029540,bf775d77bde364fa7a3d9c9a,/score,200,7.9015,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.030118,09fba14acc60f40ccda1d57c,/score,200,6.2989,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.031613,14fddd60acdb7459daed8e1c,/score,200,2.7538,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.036579,466e8bdf76747ac0b64bb8f2,/predict,200,6.4515,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.036743,318d51ea6023e8996dade6cf,/detect_drift,200,7.1940,normal,0,0,0,0,0,0,0.567560,0.880000,
1772863429.036915,aee5164e20132f9bac6e300f,/predict,200,7.6798,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.037127,100764448dfdd13e7973e9f8,/predict,200,8.0925,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.037791,dd4a4767e4899a44b034a306,/predict,200,6.1679,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.038972,17026c7f223c3cf4aa991a0f,/predict,200,2.3836,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.043905,ba2d206325301e808eb9877f,/score,200,6.1055,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.044070,50dec6dda10d272d052bae90,/detect_drift,200,6.9341,normal,0,0,0,0,0,0,0.990326,0.880000,
1772863429.044249,03b21eb97cfede3c893bdf0b,/score,200,7.3254,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.044475,1b6031e99e3b8e8a67f432c2,/predict,200,7.7225,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.045080,727a02b3626e74f7678ec026,/predict,200,6.0990,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.046538,b68df62c23575e011d5f6efb,/score,200,2.6227,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.051666,076430f373317a3ef6b8863a,/detect_drift,200,6.5767,normal,0,0,0,0,0,0,0.434879,0.880000,
1772863429.051896,e56b037b2c5804b9d565789b,/predict,200,7.4114,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.052101,0f898ee0309f876f9177115e,/detect_drift,200,7.8427,normal,0,0,0,0,0,0,0.844796,0.880000,
1772863429.052346,cb380a59e46b15d43b9232eb,/predict,200,8.2663,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.053092,a7ef199d20e0a2a181fa621e,/score,200,6.5435,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.054349,f40ddf9539ed003cf176b19c,/score,200,2.6594,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.059016,ebc3650e1c98b575d9689ce6,/predict,200,5.9138,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.059187,5af76196278e6d37cfc4b6f9,/score,200,6.8310,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.059377,ddb9cf654eed1d26b06a3a8e,/detect_drift,200,7.2609,normal,0,0,0,0,0,0,0.479175,0.880000,
1772863429.059599,7db054d6bbc0014f8b94784b,/predict,200,7.6919,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.060164,d6a820e313edeb170b51b9ff,/detect_drift,200,5.8046,normal,0,0,0,0,0,0,0.809661,0.880000,
1772863429.061579,9cdbe878dc5a39912d9a44cf,/predict,200,2.5527,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.066320,31db1c39d77a42b755421c03,/detect_drift,200,6.1462,normal,0,0,0,0,0,0,0.974758,0.880000,
1772863429.066486,9983a2c9eb58c7436606d6bd,/predict,200,6.8778,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.066855,ddb202f0599791aff457f5dd,/predict,200,7.4692,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.067084,5ef3007346cf715b1fec014d,/score,200,7.8880,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.067709,e696dd5880b9f9c0f93b1157,/detect_drift,200,6.1203,normal,0,0,0,0,0,0,0.402477,0.880000,
1772863429.068871,2a088d81c48b3bfc7021d2d7,/score,200,2.5408,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.073728,4ff451e72e4538ebd0549dd8,/detect_drift,200,6.0105,normal,0,0,0,0,0,0,0.943580,0.880000,
1772863429.073898,7820b0ebee5c4c8b5fb2d954,/detect_drift,200,7.4023,normal,0,0,0,0,0,0,0.402477,0.880000,
1772863429.074087,e7212d66fb527d962233b328,/score,200,7.2218,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.074297,2659a29eccd38dbcab431700,/score,200,7.2031,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.074906,4f7aed5c42646001a2b0a33e,/score,200,6.0257,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.076363,725f4799b86185c5c7b2cb53,/predict,200,2.6255,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.081170,5cff3a10766fe1a63aaf4de0,/score,200,6.2541,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.081420,1d5f6854bb0c5d7d51299d2e,/predict,200,7.1143,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.081607,da9a48e5eba5cbf3a7c08fce,/detect_drift,200,7.5113,normal,0,0,0,0,0,0,0.925723,0.880000,
1772863429.081821,48fa3bb2aa907fb0d2589951,/detect_drift,200,7.9136,normal,0,0,0,0,0,0,0.402477,0.880000,
1772863429.082404,cebdb46f7aa58c15817616c2,/predict,200,6.0308,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.083859,641bbd73cbf2df64aee87d4b,/score,200,2.6797,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.088758,ef4b9085cf4e50fd5a43ef43,/score,200,6.3445,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.088914,15aa7949e2943065d2b32799,/score,200,7.0839,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.089090,341936f5ef7f28d7f2bc2818,/score,200,7.4735,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.089299,040064b0532085bc0190ab01,/score,200,7.8686,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.089928,fdf7ffb99e24818338201e8e,/predict,200,6.0582,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.091612,b8ab41fdae862d2e80f55abd,/predict,200,2.8442,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.096556,f7fca8d658c5febae27d58c7,/predict,200,6.6153,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.096742,b84c028f99c222e092b79e17,/score,200,7.4345,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.096964,d2a67c5f79d28841b75d7d64,/predict,200,7.8653,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.097236,ac8efc90b2397f763960e3ab,/score,200,8.3138,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.097848,f56e73c23652cb3b5618ea8b,/score,200,6.2205,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.099483,16567dc2dfa853d8d94a6394,/detect_drift,200,2.9129,normal,0,0,0,0,0,0,0.931069,0.880000,
1772863429.104030,a1bb6fd8c288883696f67528,/predict,200,6.1735,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.104203,985d518093f293a707d118d7,/predict,200,6.9559,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.104599,32694e670af7e348fb4968c1,/predict,200,7.6232,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.104825,ea74bb894e79bb4f151f6d5c,/score,200,8.0735,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.105474,defaa0a550fb10ed99bf8c31,/score,200,5.9808,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.106675,492c6a50c1118ceff18f3899,/score,200,2.6336,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.111392,2504514276466debc01882f0,/score,200,5.9075,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.111545,915097a18654596f159a0698,/score,200,7.3333,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.111916,073e3794aba317403a9754cb,/score,200,7.3070,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.112140,fd6da6d477175cc58f8976dc,/detect_drift,200,7.3049,normal,0,0,0,0,0,0,0.415366,0.880000,
1772863429.112760,ea2494840345af00f0865143,/detect_drift,200,6.0746,normal,0,0,0,0,0,0,0.402477,0.880000,
1772863429.113888,6f0757a621562ae2926ab08e,/detect_drift,200,2.4858,normal,0,0,0,0,0,0,0.873547,0.880000,
1772863429.118988,8ec44be0d1be6855fe609270,/score,200,6.2189,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.119161,25afffb5eb3d20c9e04aae79,/score,200,7.6059,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.119361,842f3d28109c97b6e67fc029,/predict,200,7.4346,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.119590,135cb1cb90835ba4ff295241,/score,200,7.4410,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.120152,592fc01f2ed08c8ab8097c1e,/predict,200,6.2542,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.121660,aa34aff0360699ec4b864f6a,/predict,200,2.6612,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.126584,d6e5b6a0dba8a362b3682992,/score,200,6.4218,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.126736,a1a6dbf7bde4fc53b78fd61c,/predict,200,7.1357,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.126924,f8e0348accbef8e8e99e76af,/predict,200,7.5546,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.127120,c21a35bd73a66d6648c940be,/detect_drift,200,7.9498,normal,0,0,0,0,0,0,0.857602,0.880000,
1772863429.127773,55faac1461c3ca2f14d3ba2f,/predict,200,6.1042,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.128909,8f518cd6cac33560779f555a,/detect_drift,200,2.3151,normal,0,0,0,0,0,0,0.584597,0.880000,
1772863429.134119,64f1d2ceaed8538807a7bc01,/score,200,6.3363,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.134305,350fa8eb8eaf0254d681da36,/score,200,7.1760,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.134490,c0229a7bb7f249f9b7a7ed95,/predict,200,7.5560,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.134720,1cb4c8221261cd08703ef069,/predict,200,7.9737,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.135302,f7680088929fae8dc4d40c91,/score,200,6.3832,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.136739,15991386a166fdb649faf055,/score,200,2.6054,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.141403,a1841b7bce69f7aa9a685451,/detect_drift,200,6.0915,normal,0,0,0,0,0,0,0.823002,0.880000,
1772863429.141578,1f3c40fd68ebf2458aa620b7,/score,200,6.8486,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.141773,218b3a3940c516a2dd9a0cff,/predict,200,7.2735,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.142114,c5c6dd5065a35f4d74157b6b,/score,200,7.7994,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.142738,ad26eb2ae1e9b598b7d9f785,/score,200,5.9897,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.143927,1b11fc79e1f44205c891b386,/predict,200,2.5138,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.148775,6792c05437a3e7ba6ebbd990,/score,200,6.0275,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.148936,1cfef45c3b54cb45bae74c83,/predict,200,6.8122,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.149121,a789e63b7d7e46d90dba2993,/detect_drift,200,7.3391,normal,0,0,0,0,0,0,0.958461,0.880000,
1772863429.149465,d2aecb2963bef28213194a0b,/detect_drift,200,7.8784,normal,0,0,0,0,0,0,0.977151,0.880000,
1772863429.150095,303895802319112ccd7d1ba2,/score,200,6.1589,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.151324,6891b1bf94c09908e3ada84b,/score,200,2.5386,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.156140,52c36037a1a227e015c8a8ec,/score,200,6.0358,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.156393,d5f211a7879c46a41e14f03b,/score,200,6.9185,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.156572,60f34657c5a9928b331e92cc,/score,200,7.4415,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.156780,236e38ed1f6abea6a57a724f,/score,200,7.8341,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.157406,5e8febb1a67766221d0099d5,/predict,200,6.0720,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.158907,56f1357c25f03677fca6ab80,/predict,200,2.7571,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.163639,ba1f4426b734dc0be7fb7fef,/score,200,6.2217,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.163803,461830fde2f0b462e8ba6ff4,/score,200,7.0144,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.164169,4b450e74f351aa8c0e1a71bb,/score,200,7.5878,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.164381,79a99f2a887fde933035b53a,/predict,200,7.9792,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.165122,13439eab09bef5af151c77bb,/score,200,6.2057,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.166078,bb99cf5f0c964bc21a0690d0,/score,200,2.4280,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.170816,a442a3c8eb09b55e44a21780,/predict,200,5.6836,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.171005,7c266bdc1e186b9afa89b8a4,/detect_drift,200,7.1923,normal,0,0,0,0,0,0,0.485342,0.880000,
1772863429.171576,980fc1f78f3f6f509edf327b,/score,200,7.3970,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.171824,3f51e0cf1b58bfe5276abc71,/predict,200,7.4328,normal,0,0,0,0,0,0,0.000000,0.000000,
1772863429.172526,2a853e4a3eaf8e5a09ad148e,/detect_drift,200,6.4383,normal,0,0,0,0,0,0,0.444900,0.880000,
1772863429.173706,092637a814ee22ad81907ef8,/predict,200,2.8787,normal,0,0,0,0,0,0,0.000000,0.000000,
