timestamp,request_id,endpoint,status_code,latency_ms,phase,ground_truth_drift,drift_evaluated,adaptive_alert,fixed_alert,score,threshold,error
1772862990.947355,71d83a167cff7f5cb22da158,/predict,200,6.2352,normal,0,0,0,0,3.713697,1.000000,
1772862990.947527,6ceb8f991cb6cf58be6ea336,/predict,200,6.0878,normal,0,0,0,0,3.713697,1.000000,
1772862990.949466,f20283b32c147e9044397396,/score,200,6.0174,normal,0,0,0,0,3.713697,1.000000,
1772862990.949617,c25b461f298ac18feabc12f5,/detect_drift,200,5.9953,normal,0,0,0,0,0.481855,0.880000,
1772862990.953199,e4c9f890dfc243886b9c19e2,/detect_drift,200,6.0062,normal,0,0,0,0,0.988218,0.880000,
1772862990.953372,b73045fdeff2a00079c43b97,/score,200,6.0075,normal,0,0,0,0,3.713697,1.000000,
1772862990.953561,a35e1d51e8f77630dea4bc40,/score,200,6.0255,normal,0,0,0,0,3.713697,1.000000,
1772862990.955544,7b45c533e4703a9a7bc57b63,/score,200,6.0680,normal,0,0,0,0,3.713697,1.000000,
1772862990.955709,0c2d12530ff5eca3e3c634f5,/predict,200,6.0830,normal,0,0,0,0,3.713697,1.000000,
1772862990.959341,a23ce68b46c8ab1f9847804d,/predict,200,6.1314,normal,0,0,0,0,3.713697,1.000000,
1772862990.959494,c5fbc7d8b64c8c69b690a785,/score,200,6.1123,normal,0,0,0,0,3.713697,1.000000,
1772862990.959706,d4d4504388a112f24a746f7f,/score,200,6.1353,normal,0,0,0,0,3.713697,1.000000,
1772862990.961752,8aa8cf2eed25cfd493470c70,/score,200,6.1972,normal,0,0,0,0,3.713697,1.000000,
1772862990.961926,1bcd8a2b1b0b7536409a5c73,/score,200,6.2076,normal,0,0,0,0,3.713697,1.000000,
1772862990.966707,e070910da49555ef9640b0bd,/score,200,7.3565,normal,0,0,0,0,3.713697,1.000000,
1772862990.966873,a247018702076e9541a379d7,/predict,200,7.3705,normal,0,0,0,0,3.713697,1.000000,
1772862990.967188,5852524742348be10ffd7b6f,/predict,200,7.4712,normal,0,1,0,1,3.765822,1.000000,
1772862990.969206,2ccd637e6d765bec2b43cae8,/detect_drift,200,7.4438,normal,0,0,0,0,0.985203,0.880000,
1772862990.969373,088ea87f356a5b81734bf91b,/predict,200,7.4371,normal,0,0,0,0,3.765822,1.000000,
1772862990.973162,3556d03620d05c2399d43a1a,/detect_drift,200,6.4445,normal,0,0,0,0,0.984544,0.880000,
1772862990.973363,accedd09536d50d1c2f5c386,/score,200,6.4809,normal,0,0,0,0,3.765822,1.000000,
1772862990.973571,3dd169971315ca94c0a601d3,/detect_drift,200,6.3737,normal,0,0,0,0,0.876134,0.880000,
1772862990.975507,0d9f2e3e686780283cd50c84,/score,200,6.2919,normal,0,0,0,0,3.765822,1.000000,
1772862990.975685,bd64729d29ea2d1f65c1430e,/predict,200,6.3030,normal,0,0,0,0,3.765822,1.000000,
1772862990.979108,c6382521305fa652fb738099,/score,200,5.9313,normal,0,0,0,0,3.765822,1.000000,
1772862990.979282,204f60b7256e83867302fff5,/predict,200,5.9089,normal,0,0,0,0,3.765822,1.000000,
1772862990.979577,b50a5848bf4c288158ecce83,/predict,200,5.9957,normal,0,0,0,0,3.765822,1.000000,
1772862990.981506,3c5004f728ab3156816c2502,/score,200,5.9864,normal,0,0,0,0,3.765822,1.000000,
1772862990.981676,6b284fdb223d409fa96c2743,/predict,200,5.9814,normal,0,0,0,0,3.765822,1.000000,
1772862990.985121,de7711dcdec5f2005da91a44,/predict,200,6.0035,normal,0,0,0,0,3.765822,1.000000,
1772862990.985297,489ff2eaa5f684b3a8e37614,/score,200,6.0031,normal,0,0,0,0,3.765822,1.000000,
1772862990.985500,d3f644c16aede9f2c0517fec,/score,200,5.9145,normal,0,0,0,0,3.765822,1.000000,
1772862990.987420,eb2bbada9bce55ebb7838817,/score,200,5.9039,normal,0,0,0,0,3.765822,1.000000,
1772862990.987594,cf4044a4161fa626559310d4,/predict,200,5.9093,normal,0,0,0,0,3.765822,1.000000,
1772862990.991203,04b25830b2565bdbc264f2a7,/predict,200,6.0725,normal,0,0,0,0,3.765822,1.000000,
1772862990.991384,f67042537ce7920b77f5c49d,/predict,200,6.0776,normal,0,0,0,0,3.765822,1.000000,
1772862990.991584,fd7c3756208154348641de4a,/score,200,6.0747,normal,0,0,0,0,3.765822,1.000000,
1772862990.993565,abdcf947c259e5cf02be4295,/detect_drift,200,6.1354,normal,0,0,0,0,0.984882,0.880000,
1772862990.993753,c8a690dbc94c9606cec4b6eb,/score,200,6.1496,normal,0,0,0,0,3.765822,1.000000,
1772862990.997335,fac67b3e04baed2452dd68ed,/detect_drift,200,6.1206,normal,0,0,0,0,0.980979,0.880000,
1772862990.997515,aed8d4b371e9ec117daee08c,/predict,200,6.1216,normal,0,0,0,0,3.765822,1.000000,
1772862990.997724,0602af3fea0fae0e462ce686,/predict,200,6.1307,normal,0,0,0,0,3.765822,1.000000,
1772862990.999618,213a0bc53190f609442ef9ff,/detect_drift,200,6.0435,normal,0,0,0,0,0.873867,0.880000,
1772862990.999785,38673e21998f1b73d372b8d1,/detect_drift,200,6.0205,normal,0,0,0,0,0.994097,0.880000,
1772862991.003380,5d48d41b5a3d3d84e8521640,/detect_drift,200,6.0320,normal,0,0,0,0,0.486922,0.880000,
1772862991.003549,7847e95735e7e55151e4c4e1,/predict,200,6.0237,normal,0,0,0,0,3.765822,1.000000,
1772862991.003733,abfee823accf6b8f833e38f3,/predict,200,5.9991,normal,0,0,0,0,3.765822,1.000000,
1772862991.005542,24d076fd44b0bf228fecb50d,/score,200,5.9127,normal,0,0,0,0,3.765822,1.000000,
1772862991.005708,844883af2ce3bdb99d05bd20,/detect_drift,200,5.9133,normal,0,0,0,0,0.590509,0.880000,
1772862991.009218,bb1ef038f3ffef868e8a38e5,/score,200,5.8285,normal,0,0,0,0,3.765822,1.000000,
1772862991.009547,617d2d1e0ed5a47abd2e9df3,/predict,200,5.9892,normal,0,0,0,0,3.765822,1.000000,
1772862991.009752,7b375b9e1f3706a1d597437a,/detect_drift,200,6.0102,normal,0,0,0,0,0.882630,0.880000,
1772862991.011761,288dfcf4b6bf9046617cdeba,/detect_drift,200,6.2096,normal,0,0,0,0,0.439377,0.880000,
1772862991.011965,50552ba8fc7369b8d60743ce,/detect_drift,200,6.2480,normal,0,0,0,0,0.979605,0.880000,
1772862991.015398,25f7009585db2d73247c43e2,/detect_drift,200,6.1693,normal,0,0,0,0,0.941684,0.880000,
1772862991.015577,a88ed0227847fa31bd3a8e7a,/detect_drift,200,6.0193,normal,0,0,0,0,0.986880,0.880000,
1772862991.015876,f3c597cfcf56e16f84fa6f2c,/score,200,6.1140,normal,0,0,0,0,3.765822,1.000000,
1772862991.017816,eedead0e1b33938730d2ba8a,/score,200,6.0383,normal,0,0,0,0,3.765822,1.000000,
1772862991.017977,3e33e1ac8e465fa21ec56683,/detect_drift,200,6.0009,normal,0,0,0,0,0.553115,0.880000,
1772862991.021496,b026735ec25a4f88846ada34,/detect_drift,200,6.0879,normal,0,0,0,0,0.538537,0.880000,
1772862991.021645,3b8c214bf85c9c30961ec0fe,/score,200,6.0581,normal,0,0,0,0,3.765822,1.000000,
1772862991.021824,175943009332a27409a93f39,/detect_drift,200,5.9386,normal,0,0,0,0,0.534911,0.880000,
1772862991.023795,07442354ae777ed1c1ae28d7,/detect_drift,200,5.9682,normal,0,0,0,0,0.637076,0.880000,
1772862991.023968,6be3df7ced596340fbf5ddd0,/score,200,5.9813,normal,0,0,0,0,3.765822,1.000000,
1772862991.027533,0a820e9badee997470f7bbe6,/predict,200,6.0258,normal,0,0,0,0,3.765822,1.000000,
1772862991.027710,b463a51ee5946f140afddca4,/predict,200,6.0556,normal,0,0,0,0,3.765822,1.000000,
1772862991.028028,0bed90892def38c32a9cb375,/score,200,6.1949,normal,0,0,0,0,3.765822,1.000000,
1772862991.030015,a7f2c70e743de833e252030c,/score,200,6.2090,normal,0,0,0,0,3.765822,1.000000,
1772862991.030191,c98964cb73e7bbc71572d00d,/score,200,6.2141,normal,0,0,0,0,3.765822,1.000000,
1772862991.033707,4ab6a2a139f1ae52e166d2c0,/detect_drift,200,6.1639,normal,0,0,0,0,0.956934,0.880000,
1772862991.033880,5847e212b77760b77434b9bf,/detect_drift,200,6.1594,normal,0,0,0,0,0.993748,0.880000,
1772862991.034186,2ed3d6b1139a3ff6d2522d79,/predict,200,6.1476,normal,0,0,0,0,3.765822,1.000000,
1772862991.036228,ab148c432466dda0c033e8f5,/detect_drift,200,6.2031,normal,0,0,0,0,0.993704,0.880000,
1772862991.036405,55f4561847884c167ba14acd,/score,200,6.2043,normal,0,0,0,0,3.765822,1.000000,
1772862991.039878,656f8843437f7ef9ea82b4b4,/score,200,6.1613,normal,0,0,0,0,3.765822,1.000000,
1772862991.040042,8b1eeae6a812b0e93e885429,/predict,200,6.1525,normal,0,0,0,0,3.765822,1.000000,
1772862991.040345,9c7aeda4db263377d8e89785,/detect_drift,200,6.1496,normal,0,0,0,0,0.995174,0.880000,
1772862991.042368,e1432761fc6141ff1f0fd8b5,/score,200,6.1301,normal,0,0,0,0,3.765822,1.000000,
1772862991.042533,fbd0e0d50c1393f5a43c29b5,/score,200,6.1186,normal,0,0,0,0,3.765822,1.000000,
1772862991.046150,877a14b0117c0d02b5d6e8a3,/predict,200,6.2625,normal,0,0,0,0,3.765822,1.000000,
1772862991.046325,0f47ce6843054a4734e4c4cd,/score,200,6.2742,normal,0,0,0,0,3.765822,1.000000,
1772862991.046527,be55c7c2fe6f65a69b04e5b3,/score,200,6.1730,normal,0,0,0,0,3.765822,1.000000,
1772862991.048536,bfaa12c7f473caf828250b57,/score,200,6.1588,normal,0,0,0,0,3.765822,1.000000,
1772862991.048706,2b0a24d2a2a50251c24962f1,/detect_drift,200,6.1641,normal,0,0,0,0,0.969062,0.880000,
1772862991.052278,e953cfd7a038be132e811a72,/score,200,6.1170,normal,0,0,0,0,3.765822,1.000000,
1772862991.052463,2f6496708fa0c021139f4033,/score,200,6.1282,normal,0,0,0,0,3.765822,1.000000,
1772862991.052784,bfd22f632da8e6aa851b5c61,/score,200,6.2481,normal,0,0,0,0,3.765822,1.000000,
1772862991.054905,0dd8f4547817ffa6254dd8a0,/score,200,6.3592,normal,0,0,0,0,3.765822,1.000000,
1772862991.055086,73fbdf957913cb225df82ee2,/score,200,6.3704,normal,0,0,0,0,3.765822,1.000000,
1772862991.058329,071a56048395d123dd5bdb87,/score,200,6.0402,normal,0,0,0,0,3.765822,1.000000,
1772862991.058502,76e9f6a15cf547d5ce768a83,/score,200,6.0290,normal,0,0,0,0,3.765822,1.000000,
1772862991.058816,bceeb0061ade9888c7afb31b,/score,200,6.0225,normal,0,0,0,0,3.765822,1.000000,
1772862991.060692,5c6f40db34a49ae1e04b6476,/detect_drift,200,5.7748,normal,0,0,0,0,0.795845,0.880000,
1772862991.060870,cffe42b75cc0ca69336d4138,/score,200,5.7741,normal,0,0,0,0,3.765822,1.000000,
1772862991.064440,9ef653cb71fbd9467a9c1ee8,/score,200,6.1012,normal,0,0,0,0,3.765822,1.000000,
1772862991.064605,5b88953222a45f20ae8aa57b,/predict,200,6.0948,normal,0,0,0,0,3.765822,1.000000,
1772862991.064813,0c3dbab0d06f202214bbcf7f,/score,200,5.9870,normal,0,0,0,0,3.765822,1.000000,
1772862991.066831,c7ac72288bf1b170c2bf4da2,/score,200,6.1289,normal,0,0,0,0,3.765822,1.000000,
1772862991.067010,c188e2b2b4ec639dad7ce478,/predict,200,6.1302,normal,0,0,0,0,3.765822,1.000000,
1772862991.070488,22e0d52a7cc91206aa7bdfb9,/score,200,6.0389,normal,0,0,0,0,3.765822,1.000000,
1772862991.070669,5189930b5d5bcde700855a8e,/detect_drift,200,6.0542,normal,0,0,0,0,0.415408,0.880000,
1772862991.070867,d3ffe4cab5c46cc5d1bd115f,/score,200,6.0445,normal,0,0,0,0,3.765822,1.000000,
1772862991.072819,62c48d2d9c1ddd3443a51a16,/score,200,5.9743,normal,0,0,0,0,3.765822,1.000000,
1772862991.072995,eb854ffa436e573e0bf2aca9,/detect_drift,200,5.9740,normal,0,0,0,0,0.426500,0.880000,
1772862991.076562,a52249c6c15796d93189017a,/score,200,6.0633,normal,0,0,0,0,3.765822,1.000000,
1772862991.076726,faf97fc42822ee4abbe246b3,/score,200,6.0472,normal,0,0,0,0,3.765822,1.000000,
1772862991.076939,7ca23678714c2e9076fd93c6,/predict,200,6.0618,normal,0,0,0,0,3.765822,1.000000,
1772862991.078957,5a13071c53e6d1d994ade123,/detect_drift,200,6.1270,normal,0,0,0,0,0.971162,0.880000,
1772862991.079134,e47b95ddd3d81c06402c71b9,/predict,200,6.1293,normal,0,0,0,0,3.765822,1.000000,
1772862991.082655,27e71aa3ab9e2fc225e68d33,/predict,200,6.0820,normal,0,0,0,0,3.765822,1.000000,
1772862991.082831,088abf4f6ece9a2f6b71ed32,/score,200,6.0947,normal,0,0,0,0,3.765822,1.000000,
1772862991.083029,0dcb52229ec1ccd45d6caefa,/predict,200,6.0803,normal,0,0,0,0,3.765822,1.000000,
1772862991.085032,b766e4de4b1fdda42f8999df,/score,200,6.0648,normal,0,0,0,0,3.765822,1.000000,
1772862991.085224,b2a57076cbe0ca06d4fb1ee1,/predict,200,6.0805,normal,0,0,0,0,3.765822,1.000000,
1772862991.089981,6e10e4c0c30e2ddf9d1b2a03,/detect_drift,200,7.3158,normal,0,0,0,0,0.985524,0.880000,
1772862991.090158,a3fec29e08da57210513d85a,/score,200,7.3173,normal,0,0,0,0,3.765822,1.000000,
1772862991.090347,dad35290e7b8cc497f06685d,/detect_drift,200,7.3090,normal,0,0,0,0,0.481355,0.880000,
1772862991.092312,607d2b66cc574a277eedf994,/detect_drift,200,7.2667,normal,0,0,0,0,0.863109,0.880000,
1772862991.092479,1cf48490ceec408bf7d24d22,/detect_drift,200,7.2450,normal,0,0,0,0,0.961376,0.880000,
1772862991.096957,a66eecec3a0e7ba07b58e22c,/detect_drift,200,6.9656,normal,0,0,0,0,0.995682,0.880000,
1772862991.097171,d0a966b4bf259b02baba0e13,/detect_drift,200,7.0036,normal,0,0,0,0,0.955621,0.880000,
1772862991.097491,88840764ca3cec26d03a00a6,/score,200,7.1345,normal,0,0,0,0,3.830444,1.000000,
1772862991.099618,8e297bf642dec2edcc9a3813,/predict,200,7.2959,normal,0,0,0,0,3.830444,1.000000,
1772862991.099829,064f4eba7590302692ef2b09,/score,200,7.3414,normal,0,0,0,0,3.830444,1.000000,
1772862991.103337,d6fabdb850cdcc8893f45023,/score,200,6.3588,normal,0,0,0,0,3.830444,1.000000,
1772862991.103507,7ed25efddd4bcec85d2bec2c,/score,200,6.3250,normal,0,0,0,0,3.830444,1.000000,
1772862991.103822,855604a9bfefd8e21c227014,/score,200,6.3220,normal,0,0,0,0,3.830444,1.000000,
1772862991.105756,508c3243b05a32087da78203,/predict,200,6.1194,normal,0,0,0,0,3.830444,1.000000,
1772862991.105921,8db3b76d17e920aa216ff472,/predict,200,6.0813,normal,0,0,0,0,3.830444,1.000000,
1772862991.109377,411efe5405cfa1ede34c64f2,/detect_drift,200,6.0285,normal,0,0,0,0,0.794091,0.880000,
1772862991.109550,683b8f6d79f479c192961294,/score,200,6.0337,normal,0,0,0,0,3.830444,1.000000,
1772862991.109837,aed2317ddb4a54d5a11960b9,/score,200,6.0053,normal,0,0,0,0,3.830444,1.000000,
1772862991.111846,b41dfbe0db6e6dc11172fb68,/score,200,6.0811,normal,0,0,0,0,3.830444,1.000000,
1772862991.112018,01aad44a31228034591f9ca8,/predict,200,6.0886,normal,0,0,0,0,3.830444,1.000000,
1772862991.115554,c951a4bacf4c1f849e0d1473,/score,200,6.1660,normal,0,0,0,0,3.830444,1.000000,
1772862991.115723,24e15220285f0e4e5a66825a,/detect_drift,200,6.1627,normal,0,0,0,0,0.960120,0.880000,
1772862991.116021,699cca5f6a385c12693d2926,/predict,200,6.1740,normal,0,0,0,0,3.830444,1.000000,
1772862991.118034,ce1eda1a709ba19ef6a2f93b,/score,200,6.1781,normal,0,0,0,0,3.830444,1.000000,
1772862991.118225,e9abd202909a888764cafed1,/score,200,6.1965,normal,0,0,0,0,3.830444,1.000000,
1772862991.121607,5e7fa6db6e754409ecfe4bbe,/score,200,6.0430,normal,0,0,0,0,3.830444,1.000000,
1772862991.121777,b28704fbf4ec03a9832e2cb2,/predict,200,6.0448,normal,0,0,0,0,3.830444,1.000000,
1772862991.122090,df6ca8ada23c0160de116df8,/detect_drift,200,6.0599,normal,0,0,0,0,0.984124,0.880000,
1772862991.124038,6164940835adb08f90569229,/predict,200,5.9919,normal,0,0,0,0,3.830444,1.000000,
1772862991.124183,249b45de9d5843d5db3aac36,/score,200,5.9482,normal,0,0,0,0,3.830444,1.000000,
1772862991.127545,a38d4330ce7c1a3132f2c816,/score,200,5.9281,normal,0,0,0,0,3.830444,1.000000,
1772862991.127924,8fadbe6f7cf2e7005a78a417,/score,200,6.1375,normal,0,0,0,0,3.830444,1.000000,
1772862991.128113,c34f4685e019d54a3ef332b1,/detect_drift,200,6.0135,normal,0,0,0,0,0.402477,0.880000,
1772862991.130063,7a4228bb4d7a6bb018d841fc,/score,200,6.0150,normal,0,0,0,0,3.830444,1.000000,
1772862991.130225,d11f9341e97d114ac1a1bf92,/score,200,6.0332,normal,0,0,0,0,3.830444,1.000000,
1772862991.133870,76b8e679db435e0b7ebc140b,/predict,200,6.3130,normal,0,0,0,0,3.830444,1.000000,
1772862991.134055,faaea9c9b063cd7f420f4e4b,/predict,200,6.1212,normal,0,0,0,0,3.830444,1.000000,
1772862991.134242,668037f4c879ff7304643a9b,/score,200,6.1191,normal,0,0,0,0,3.830444,1.000000,
1772862991.136378,668c4176ff56f0a228074301,/detect_drift,200,6.3054,normal,0,0,0,0,0.890014,0.880000,
1772862991.136621,da487ff313f4cfa73bf55548,/predict,200,6.3870,normal,0,0,0,0,3.830444,1.000000,
1772862991.140396,ce10fd4b9b40ecd8d8aedbd6,/score,200,6.5149,normal,0,0,0,0,3.830444,1.000000,
1772862991.140571,b55d64fca5104e0c74e7c223,/score,200,6.5060,normal,0,0,0,0,3.830444,1.000000,
1772862991.140764,aa8bd9a6f9dbacb3232771e3,/score,200,6.5124,normal,0,0,0,0,3.830444,1.000000,
1772862991.142728,8235d875b960f6c62bc4b73c,/score,200,6.3367,normal,0,0,0,0,3.830444,1.000000,
1772862991.142913,9012f66e5cccd672f5cef3aa,/predict,200,6.2795,normal,0,0,0,0,3.830444,1.000000,
1772862991.146514,23ea4bd46de8607a5fc62c89,/predict,200,6.1068,normal,0,0,0,0,3.830444,1.000000,
1772862991.146685,743ae0b1b7755d04e3749bc7,/detect_drift,200,6.1047,normal,0,0,0,0,0.864173,0.880000,
1772862991.146865,89264cb626aae203ad874ace,/predict,200,6.0921,normal,0,0,0,0,3.830444,1.000000,
1772862991.148856,a7786cb4c7080c8ce27f4f9a,/predict,200,6.1172,normal,0,0,0,0,3.830444,1.000000,
1772862991.149033,25c9b10a1da9146fd3ead657,/predict,200,6.1096,normal,0,0,0,0,3.830444,1.000000,
1772862991.152645,13145491f1f78f36774eb8c8,/score,200,6.1203,normal,0,0,0,0,3.830444,1.000000,
1772862991.152805,4bccd2ed4c830c47b243bbb2,/predict,200,6.1105,normal,0,0,0,0,3.830444,1.000000,
1772862991.153017,91e5f5f7e9ba7144946c3b61,/predict,200,6.1423,normal,0,0,0,0,3.830444,1.000000,
1772862991.154914,e0ef7767cefc819f2c1ff8da,/score,200,6.0462,normal,0,0,0,0,3.830444,1.000000,
1772862991.155090,6573436bd13791c6d635e607,/detect_drift,200,6.0467,normal,0,0,0,0,0.454380,0.880000,
1772862991.158592,504e75932f6fb571cd75ec75,/score,200,5.9360,normal,0,0,0,0,3.830444,1.000000,
1772862991.158753,46819ffee2873e7d7b06e793,/predict,200,5.9380,normal,0,0,0,0,3.830444,1.000000,
1772862991.158944,4dfa92bede81909b8aa25016,/predict,200,5.9171,normal,0,0,0,0,3.830444,1.000000,
1772862991.161002,65adb16bcc3e28eac3774c1a,/predict,200,6.0778,normal,0,0,0,0,3.830444,1.000000,
1772862991.161172,b7d09d83b1daca410a46e166,/predict,200,6.0727,normal,0,0,0,0,3.830444,1.000000,
1772862991.164682,c94733758acfc6b2bb2363c4,/score,200,6.0794,normal,0,0,0,0,3.830444,1.000000,
1772862991.164860,531da68caebc2452cfbf2682,/score,200,6.0967,normal,0,0,0,0,3.830444,1.000000,
1772862991.165054,7e05a7bd1ba4e61b38673a33,/predict,200,6.1010,normal,0,0,0,0,3.830444,1.000000,
1772862991.167069,7d972beb2d4236bce6d614f3,/score,200,6.0571,normal,0,0,0,0,3.830444,1.000000,
1772862991.167234,69f34713c5d78ffbd6741061,/predict,200,6.0530,normal,0,0,0,0,3.830444,1.000000,
1772862991.170726,9a99ec586f33042bc1a95296,/score,200,6.0336,normal,0,0,0,0,3.830444,1.000000,
1772862991.170897,64505c60c287f2b0579dd229,/score,200,6.0285,normal,0,0,0,0,3.830444,1.000000,
1772862991.171096,1ee4680b7eb6bd33da996289,/detect_drift,200,6.0321,normal,0,0,0,0,0.817497,0.880000,
1772862991.173070,693c8b21f3daca8f5628b344,/predict,200,5.9907,normal,0,0,0,0,3.830444,1.000000,
1772862991.173248,13aa8222a33023bea8a90dc3,/predict,200,6.0044,normal,0,0,0,0,3.830444,1.000000,
1772862991.176788,de5c2fb9ffdb154ae82be9cd,/predict,200,6.0513,normal,0,0,0,0,3.830444,1.000000,
1772862991.176973,a06e59afdfd3a29115178f44,/score,200,6.0659,normal,0,0,0,0,3.830444,1.000000,
1772862991.177458,08df557583e5f61dc6374d65,/score,200,6.3522,normal,0,0,0,0,3.830444,1.000000,
1772862991.179500,eefa2a968a475faa3ecfc8e4,/detect_drift,200,6.4198,normal,0,0,0,0,0.402477,0.880000,
1772862991.179679,043da3ac38284ddbbf236ce7,/detect_drift,200,6.4220,normal,0,0,0,0,0.988335,0.880000,
1772862991.183288,694a81c405e15e1404118b13,/detect_drift,200,6.4769,normal,0,0,0,0,0.989605,0.880000,
1772862991.183449,d5abbebfad33007e1bf28224,/score,200,6.4667,normal,0,0,0,0,3.830444,1.000000,
1772862991.183681,9e94f61abde629df8119f931,/score,200,6.2111,normal,0,0,0,0,3.830444,1.000000,
1772862991.185586,2db28d656ff4ea552e4f6fe8,/predict,200,6.0751,normal,0,0,0,0,3.830444,1.000000,
1772862991.185763,4386638f49556e1e1d381496,/predict,200,6.0738,normal,0,0,0,0,3.830444,1.000000,
1772862991.189231,972f9402e231357e925e71a3,/detect_drift,200,5.9327,normal,0,0,0,0,0.585809,0.880000,
1772862991.189408,f3c9f7f5ea63e50617164e70,/predict,200,5.9484,normal,0,0,0,0,3.830444,1.000000,
1772862991.189710,93f0d7af9a439290492b2277,/score,200,6.0187,normal,0,0,0,0,3.830444,1.000000,
1772862991.191756,299195021805817a3bc0faf5,/score,200,6.1598,normal,0,0,0,0,3.830444,1.000000,
1772862991.191926,46c848b2124806d3ad905aa9,/predict,200,6.1539,normal,0,0,0,0,3.830444,1.000000,
1772862991.195343,0774efbf7f667c58cb9d6a83,/score,200,6.1016,normal,0,0,0,0,3.830444,1.000000,
1772862991.195513,a3a40434ec7dda2f02bbc474,/predict,200,6.0954,normal,0,0,0,0,3.830444,1.000000,
1772862991.195816,013113c0783e36ab5d3bb08e,/detect_drift,200,6.0964,normal,0,0,0,0,0.992733,0.880000,
1772862991.197751,4243c828bdf89cca41f6f9b7,/detect_drift,200,5.9852,normal,0,0,0,0,0.993230,0.880000,
1772862991.197926,584fa9b637ae9db1613467e0,/predict,200,5.9904,normal,0,0,0,0,3.830444,1.000000,
1772862991.201564,b9191be24b51c4fdc07a0ff6,/predict,200,6.2106,normal,0,0,0,0,3.830444,1.000000,
1772862991.201741,e28838a0f0773e98e0560d31,/detect_drift,200,6.2192,normal,0,0,0,0,0.400710,0.880000,
1772862991.201934,b2812812d5677f6b8f976c20,/predict,200,6.1084,normal,0,0,0,0,3.830444,1.000000,
1772862991.203888,f5ef3ef46a57e632675427e4,/predict,200,6.1261,normal,0,0,0,0,3.830444,1.000000,
1772862991.204061,8fbed5f1a5f2a3c3016eeac5,/score,200,6.1265,normal,0,0,0,0,3.830444,1.000000,
1772862991.207557,49fbdd5e75f15e29f562bf36,/predict,200,5.9828,normal,0,0,0,0,3.830444,1.000000,
1772862991.207745,b1cfc2c0f6b5ebaeffc88e6f,/predict,200,5.9951,normal,0,0,0,0,3.830444,1.000000,
1772862991.208060,a433fb03ab7ce2c981b5d0e4,/score,200,6.1171,normal,0,0,0,0,3.830444,1.000000,
1772862991.209957,db4e14322ec295da0f0fd497,/score,200,6.0592,normal,0,0,0,0,3.830444,1.000000,
1772862991.210113,5c2a84c87d893c0c5592a288,/predict,200,6.0421,normal,0,0,0,0,3.830444,1.000000,
1772862991.214770,9bca165f74bf08627a782af7,/score,200,7.2005,normal,0,0,0,0,3.830444,1.000000,
1772862991.214943,e5724e31d56e07f20ddb688e,/score,200,7.1869,normal,0,0,0,0,3.830444,1.000000,
1772862991.215253,7224eef144818ae47cea006b,/score,200,7.1832,normal,0,1,1,1,3.874656,1.000000,
1772862991.217409,767a977c13dfa909180d0a7b,/predict,200,7.4424,normal,0,0,0,0,3.874656,1.000000,
1772862991.217629,ed02fe2cdb2345d7ffcbbb31,/predict,200,7.5065,normal,0,0,0,0,3.874656,1.000000,
1772862991.221301,ec177d39864b88e04faf49e8,/detect_drift,200,6.5214,normal,0,0,0,0,0.981131,0.880000,
1772862991.221492,a5a60c4bb78fc2381e3f6040,/predict,200,6.5379,normal,0,0,0,0,3.874656,1.000000,
1772862991.221818,272aab7c5a06e11c8773e713,/score,200,6.5551,normal,0,0,0,0,3.874656,1.000000,
1772862991.223752,6fd01e9e046ebe681c843c05,/score,200,6.3286,normal,0,0,0,0,3.874656,1.000000,
1772862991.223923,d875370db2d8012231205051,/score,200,6.2800,normal,0,0,0,0,3.874656,1.000000,
1772862991.227415,231bbb2d84e1e668f661ce25,/predict,200,6.1006,normal,0,0,0,0,3.874656,1.000000,
1772862991.227984,a44e64deda37195318159462,/score,200,6.4819,normal,0,0,0,0,3.874656,1.000000,
1772862991.228193,27f630d2dd6e9cbdd67d81a7,/predict,200,6.3652,normal,0,0,0,0,3.874656,1.000000,
1772862991.229759,1abab19f72fa00f8684743d6,/score,200,5.9970,normal,0,0,0,0,3.874656,1.000000,
1772862991.229938,5115ad2da2a718cc67831b61,/score,200,6.0058,normal,0,0,0,0,3.874656,1.000000,
1772862991.233537,a00971a8e419ffcef37dc2f1,/detect_drift,200,6.1118,normal,0,0,0,0,0.985905,0.880000,
1772862991.233708,a3d16e4850fe98a7313cb805,/score,200,5.7135,normal,0,0,0,0,3.874656,1.000000,
1772862991.233907,068f007c7dcc57f010942e81,/score,200,5.7056,normal,0,0,0,0,3.874656,1.000000,
1772862991.235920,791cfa30f4969f70d9cc7b29,/score,200,6.1514,normal,0,0,0,0,3.874656,1.000000,
1772862991.236090,b48e7eacdea3dc449d4d166f,/score,200,6.1424,normal,0,0,0,0,3.874656,1.000000,
1772862991.239728,a25d75f924d9d1124016c94c,/predict,200,6.1814,normal,0,0,0,0,3.874656,1.000000,
1772862991.239892,c47691dbfe265dcacd87a32c,/score,200,6.1747,normal,0,0,0,0,3.874656,1.000000,
1772862991.240093,07521d92a9f0f03c43402db8,/score,200,6.1763,normal,0,0,0,0,3.874656,1.000000,
1772862991.242073,84ade93dd0bba1d6faece0f5,/score,200,6.1423,normal,0,0,0,0,3.874656,1.000000,
1772862991.242231,5b86a6f793c480bd02676cbb,/score,200,6.1322,normal,0,0,0,0,3.874656,1.000000,
