timestamp,request_id,endpoint,status_code,latency_ms,phase,ground_truth_drift,drift_evaluated,warning_alert,critical_alert,adaptive_alert,fixed_alert,score,threshold,error
1772863367.739488,2621664550bd96d307982240,/score,200,6.1219,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.739668,d6dbe7065a7a38bb896a7caa,/predict,200,7.4577,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.739875,e9758366bb4913b66175bfaf,/score,200,7.4832,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.740063,f95efde52c3068c0bb1cdaf2,/score,200,7.4521,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.740776,0f932a3cf62754a1cc72fefa,/detect_drift,200,6.3720,gradual_drift,1,0,0,0,0,0,0.992097,0.880000,
1772863367.741852,9f7fad243d652b357886359b,/score,200,2.3529,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.746634,155076503d2b00aaaa9c1795,/predict,200,6.5615,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.746801,a5c1bf9cc0ebc2c6a4cc9f16,/detect_drift,200,7.1227,gradual_drift,1,0,0,0,0,0,0.839413,0.880000,
1772863367.747207,4a29ab707f8bf569c7efcfe4,/score,200,7.3216,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.747448,25e3db760e1818de0bfe74a6,/score,200,6.6610,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.748109,c94345a82598be550f021486,/score,200,6.2452,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.750827,02d77f2f2f37dd720ef8d3f6,/score,200,4.1818,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.755845,19aae9b8df5361623e6ff763,/detect_drift,200,7.7262,gradual_drift,1,0,0,0,0,0,0.962791,0.880000,
1772863367.756038,6f1bd55a1a34eb4552cbc6a7,/score,200,9.2273,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.756455,04830f3233ea1d9c47209cee,/score,200,9.2375,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.756688,beef0b97977ded972414dc27,/predict,200,9.2296,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.757546,0d955d2bb2cfef956182eba0,/score,200,6.7076,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.758793,63402ab767dd2cbe95b15594,/predict,200,2.9330,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.763667,5e69287e48741c47329d9723,/predict,200,6.1107,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.763842,024af3166195a7ef5668a65f,/score,200,7.7932,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.764235,47202fd5997861e99ec24e1a,/predict,200,7.7695,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.764451,7372de7a4adf348828a99b27,/predict,200,7.7528,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.765089,b67aba68d38a14481b8e8dcc,/detect_drift,200,6.2853,gradual_drift,1,0,0,0,0,0,0.995391,0.880000,
1772863367.766233,766fec292c7fa5bfe6a70844,/score,200,2.5539,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.771169,8b8c1b2cd978b4f0d4d766ff,/score,200,6.0698,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.771341,11f31a7618418bd16570d205,/score,200,7.4884,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.771732,f4bc96c6cdc6c1bd9c3d2595,/score,200,7.4865,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.771961,4baa0ffa097fb5c3e461e768,/score,200,7.5007,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.772628,6e72f6862c7391ac7805af9d,/predict,200,6.3845,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.773732,15cde39143b17b491201b6a1,/score,200,2.5528,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.778732,94e76bf88d40bc8b52cada27,/predict,200,6.7604,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.778896,83b5eca979dd60f9f7fc17f3,/score,200,7.5454,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.779085,9ff0662d2f18efa2d9cde7e9,/score,200,7.3431,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.779303,8cfa0fe3ba768ffe227965fb,/score,200,6.6649,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.780003,7111ebc30cc536735bc2e460,/predict,200,6.2602,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.781116,e7f73b9751c7096f141c058a,/score,200,2.3734,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.785970,dfc30bc02e96a27396cd1829,/score,200,5.9568,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.786145,e1a63bb57c67dcc451ea908d,/predict,200,7.2385,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.786545,639bb7ea95b354885be55e39,/detect_drift,200,7.4500,gradual_drift,1,0,0,0,0,0,0.992979,0.880000,
1772863367.786771,7b3f7e5f139d95b65528768d,/score,200,7.4580,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.787598,e9245365e3295641ba3a5b8a,/score,200,6.4728,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.788654,813271294842b585aa2edf87,/predict,200,2.6727,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.793559,2691f40850abdee28c8a25d3,/predict,200,6.7788,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.793718,89cb93ced20d570fd5337e7c,/predict,200,7.5630,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.793914,1441129dfdc00ef97ce5eb5c,/predict,200,7.3591,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.794142,c992961ffb8ad5f51ba1ece3,/predict,200,6.5317,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.794846,351fe1fef71f3406cdb6853b,/score,200,6.1809,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.796222,0f4c77e0ad2a9ebae12dfb4f,/score,200,2.6531,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.801141,f1af55d99b70c98c489d7c7e,/score,200,6.2835,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.801314,84fa37f9f48591a007ab9cf3,/detect_drift,200,7.5856,gradual_drift,1,0,0,0,0,0,0.995071,0.880000,
1772863367.801516,b5b80eb0df088779c3a5bbb0,/predict,200,7.5905,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.801882,d8d09152a79a1f80f5eb6c51,/score,200,7.7305,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.802534,8760d3aba6a4e822710dca5d,/predict,200,6.3003,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.803699,8fb4f8ce3227a04c0417a6c5,/detect_drift,200,2.5478,gradual_drift,1,0,0,0,0,0,0.994108,0.880000,
1772863367.808607,660023c7b94b7d84cf2e95af,/score,200,6.0629,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.808779,0d2330819c0bc5c08957597d,/score,200,7.4552,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.809169,eaf7c38257acdd7a6af54753,/predict,200,7.6431,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.809398,c6b03c33df0e251345f1ffc7,/predict,200,7.5050,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.810120,0f2b7a4c44b1fffd84f83840,/score,200,6.4107,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.811328,81a3acd58a450cf5f9c93d60,/predict,200,2.7105,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.816114,0eae912b0d2398572072cebc,/detect_drift,200,5.9809,gradual_drift,1,0,0,0,0,0,0.916986,0.880000,
1772863367.816273,fcdb7ad70818dd7e23972048,/predict,200,7.4848,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.816507,8d5dd91a38f56404feaaa007,/score,200,7.3284,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.816834,7e0c1ac0d43bc898240bdff7,/score,200,7.4262,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.817399,c2d9d8e4c1aa7058a5ef3651,/score,200,6.0598,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.818978,16d1e71ad54d1549b95e5c85,/detect_drift,200,2.8535,gradual_drift,1,0,0,0,0,0,0.993270,0.880000,
1772863367.823955,b9d55babee5fdf0613c4f8a6,/predict,200,7.1111,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.824131,e5a388d0d5b75744fbd12312,/predict,200,7.8485,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.824322,9d03426960efabffc2eda81a,/predict,200,7.8043,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.824551,e4a6c0b06d0a14bec23317d1,/score,200,7.1351,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.825236,a6a7bdc59660b362da6024b6,/detect_drift,200,6.2473,gradual_drift,1,0,0,0,0,0,0.984036,0.880000,
1772863367.826377,14b917ffc4147698f99418e6,/score,200,2.4117,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.831233,4673a5b963bec6e3ec0ca635,/predict,200,5.9881,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.831413,2cf75e378e6510cb42a25899,/score,200,7.2727,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.831608,b73a98f7ffbb2b0b3e34590f,/detect_drift,200,7.2770,gradual_drift,1,0,0,0,0,0,0.980905,0.880000,
1772863367.831953,ec1a8a49abcb61b7a7888304,/predict,200,7.3929,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.832612,71f2fed9e87fe91fd01a1d24,/predict,200,6.2251,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.833812,aa0f24cbf2a7c09e8a4a3a63,/detect_drift,200,2.5687,gradual_drift,1,0,0,0,0,0,0.990896,0.880000,
1772863367.838712,328a860d8de07433cc8b0bdb,/detect_drift,200,6.0900,gradual_drift,1,0,0,0,0,0,0.994462,0.880000,
1772863367.838889,cbd60c172ef6c543b8c8ed00,/predict,200,7.4656,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.839085,479ead0ee37078dde4bc688a,/score,200,7.4669,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.839438,ace6bdb6d78d02b4d750a04f,/predict,200,7.4743,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.840201,2ad533daa53f5b5e7e5525ff,/detect_drift,200,6.3782,gradual_drift,1,0,0,0,0,0,0.990395,0.880000,
1772863367.841724,d161b31da4dddd68984fef43,/detect_drift,200,3.0002,gradual_drift,1,0,0,0,0,0,0.985359,0.880000,
1772863367.846548,48fc08f5f51bf2e2d6cb9e98,/predict,200,6.3319,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.846728,a17d8d8e51afce0a11317697,/score,200,7.8294,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.847121,6f41cf3f4bba27041d15b0dc,/detect_drift,200,8.0260,gradual_drift,1,0,0,0,0,0,0.797832,0.880000,
1772863367.847497,b82e745fca7b0fd2a223e923,/detect_drift,200,8.0462,gradual_drift,1,0,0,0,0,0,0.985354,0.880000,
1772863367.848145,a6a4baa8c38eeaa6b7527793,/score,200,6.4079,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.849397,45b00d3ea5fa0575c9b9e0f4,/score,200,2.8358,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.854096,852a2fc46021e3b84b57fb5a,/detect_drift,200,5.9417,gradual_drift,1,0,0,0,0,0,0.969414,0.880000,
1772863367.854262,bc3e2e173e5506f0aee9a765,/score,200,7.5240,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.854647,087c111f626b4a7b58801e32,/score,200,7.5157,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.854865,6f5d32b579c00827679c29e9,/score,200,7.3575,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.855502,81bbc8eb4426ecfa4ca3e0ce,/predict,200,6.0945,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.856731,4fe027620909dabfccfa7180,/score,200,2.6252,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.861651,58604ca1d13b8d365456651c,/score,200,6.1401,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.861816,58e2f254622dfca79bc5042b,/predict,200,7.5440,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.862013,dd5f30e6b49aaffc6bfbb2b2,/predict,200,7.3562,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.862229,701b239c75612a39d356a80d,/score,200,7.3545,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.862944,4019ab317d422ff918f58623,/predict,200,6.1991,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.863999,19209f518a56d4fe936378fe,/predict,200,2.3352,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.869054,796195c8cbd57ce774abdd94,/score,200,6.8144,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.869235,5849de9f1b4e731aedc9157b,/predict,200,7.4086,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.869430,32e4d61c6f98c730f0d61c4e,/predict,200,7.4066,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.869662,7c77989f2a66437e27874a31,/score,200,6.7068,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.870202,3215b703fdaa75bfbb364b8c,/detect_drift,200,6.1914,gradual_drift,1,0,0,0,0,0,0.859985,0.880000,
1772863367.871744,0b3e26c12f0aac3d6c07cccb,/predict,200,2.6795,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.876886,bad13fd698fd20f895b4cee6,/score,200,6.6741,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.877054,2a25417f1b7c81e21d86bbf1,/score,200,7.8094,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.877252,40dda48b6d10605ab569876b,/predict,200,7.8120,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.877474,79067f5301977c8018ca1912,/predict,200,7.8024,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.878128,27e02e15f3a47ceef0dee4c5,/detect_drift,200,6.3731,gradual_drift,1,0,0,0,0,0,0.788984,0.880000,
1772863367.879397,99da00aa6bd5563d940d4349,/score,200,2.4999,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.884761,816b8229ab01ee9f5b3b96df,/score,200,6.6225,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.884978,d73274db072eaa85b414bc0a,/score,200,7.9140,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.885190,e892f670ccc22eb5e49e987f,/predict,200,7.9275,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.885582,b7bbc36aaf987a125f698123,/predict,200,8.0974,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.886301,c748db5280b01d5d08b28970,/score,200,6.8936,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.887530,3f2aafb3fa0c0d3211c94783,/score,200,2.7475,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.892584,6eda7a272c998dcd797e0069,/score,200,6.2694,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.892757,85ccee846e7c6d5ef4d78244,/score,200,7.7679,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.892941,8df56aac2af8acc9e8c5e8ff,/detect_drift,200,7.7403,gradual_drift,1,0,0,0,0,0,0.973338,0.880000,
1772863367.893168,b90bc9ba755a1ded607e8ec0,/score,200,7.5706,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.893877,6b4fcb3f1e2556d5dbf6f7a8,/predict,200,6.3353,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.895073,63e035b4b00688934c87af5c,/score,200,2.4772,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.900239,4346f8fe9b5f4e71426db16c,/score,200,6.3521,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.900401,fc7560f4bb4f5bd924dcafec,/score,200,7.6322,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.900605,26a67a013cdb23c8fbfd6cc5,/score,200,7.6533,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.900836,a38614c5e0a6a95355548dca,/score,200,7.6577,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.901943,31e8939c16e87c93f21119ad,/detect_drift,200,6.8590,gradual_drift,1,0,0,0,0,0,0.958575,0.880000,
1772863367.903034,f47578c51ab23d55afc572c0,/score,200,2.7835,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.908134,d3dd6ae3cc7faf00a8f87047,/predict,200,6.1799,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.908297,973fe72e96bda69092740a21,/detect_drift,200,7.8855,gradual_drift,1,0,0,0,0,0,0.995662,0.880000,
1772863367.908497,d4c76f52e38c8f4e1581264d,/score,200,7.8796,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.908707,4e69bd806b2e8dbcda06a6c5,/score,200,7.8607,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.909405,3ee3d2a95f1980bef2544fa3,/predict,200,6.3610,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.910499,e9fc22f9d6d0c1a4430b1998,/score,200,2.3547,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.915668,1484f8e9cc54671c7824ee20,/detect_drift,200,6.9508,gradual_drift,1,0,0,0,0,0,0.986550,0.880000,
1772863367.915845,bb7ca9e6ff3b991a6718ec94,/predict,200,7.5390,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.916049,d67f4cb080bf81b1a64b6c30,/score,200,7.5420,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.916250,95f763daf5f175a8db77d8b0,/score,200,6.8344,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.916929,142d32f4c7894534a436f51a,/score,200,6.4192,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.917978,89e539a8d4df582dcac47830,/predict,200,2.2992,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.922910,99b372cfd16e301d840d56dc,/score,200,5.9722,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.923079,795c6c8b01c721ee5125a9f9,/score,200,7.2243,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.923631,32c923bdf020f81ad87a1f80,/predict,200,7.5722,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.923887,732a036e77274b56a4e06ec9,/detect_drift,200,7.6268,gradual_drift,1,0,0,0,0,0,0.612209,0.880000,
1772863367.924625,ac6aa8dbcfdd48f17aa92a6e,/score,200,6.6370,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.925813,43e6d48a9f296cde600779b5,/detect_drift,200,2.8915,gradual_drift,1,0,0,0,0,0,0.925141,0.880000,
1772863367.930811,8a8ed85fe9ae41f921534237,/predict,200,6.9133,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.930976,4c805517ee13aa4ed11f9220,/predict,200,7.8862,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.931377,06dcbc1be0379f8a97b78afb,/score,200,7.7334,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.931613,ca002108824c023fbc0fd122,/score,200,6.9767,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.932262,161039cffee3e7beb8e30972,/predict,200,6.4363,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.933489,da10012a14dd2ea457483bb2,/predict,200,2.6662,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.938442,74a9e5f29cf8373822e12684,/detect_drift,200,6.1696,gradual_drift,1,0,0,0,0,0,0.991514,0.880000,
1772863367.938630,23228f862407bf648bb02d68,/score,200,7.6438,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.939046,1d868d98e554a052e8b2e40a,/score,200,7.6593,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.939277,cd2a9d7d52b06ef4b496f27d,/predict,200,7.6544,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.939931,2bb99063e6e243d18090cae2,/score,200,6.4330,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.941117,8d4747df529221b97b86fbc2,/score,200,2.6643,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.946274,2d48d4943c3a90eae134e50d,/score,200,6.3322,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.946444,68ee60f05e54585cddfd019e,/detect_drift,200,7.8029,gradual_drift,1,0,0,0,0,0,0.994936,0.880000,
1772863367.946650,c0630df4acd05e241532526a,/score,200,7.5935,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.946856,884275e47dd1645a71253636,/score,200,7.5693,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.947550,1f78c7ef3dd36b7614444f99,/score,200,6.4218,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.948646,8fe8d488687e7103a3a88fe6,/score,200,2.3610,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.953759,1b7286a8982ca813d45ea0b3,/score,200,6.2000,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.953936,ab8d752ba8855803b27d4b33,/score,200,7.4825,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.954151,ae7ddc35205c549a4fb2a240,/score,200,7.4912,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.954379,b376876826c13d53e7f9daf8,/score,200,7.5133,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.955046,5a45d0ce4733dfeb46852c5a,/score,200,6.3887,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.956301,fae08c02b6e93df7f11fe914,/score,200,2.5318,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.961228,2ebb5390588dd166ca694e08,/score,200,6.1700,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.961512,2285d83943b57b2ddac731e5,/score,200,7.5659,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.961910,e4abefc5a82f3e48619aaa26,/score,200,7.7483,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.962166,067b466a4a83a0f90339d6d2,/detect_drift,200,7.7775,gradual_drift,1,0,0,0,0,0,0.989196,0.880000,
1772863367.962806,89c945b1ba6965bfcb677c39,/score,200,6.4947,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.964038,74aa34456f53f5df3ca946f2,/score,200,2.7995,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.969407,abf7c5bd634e93208f2f7a92,/detect_drift,200,6.5893,gradual_drift,1,0,0,0,0,0,0.847541,0.880000,
1772863367.969601,c73e50dad1d9601a122e63f9,/predict,200,8.0785,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.969822,170955c6ac09b40c34ab5410,/score,200,7.8997,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.970058,65040aebba0e37f81887400f,/score,200,7.8810,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.970630,8f921fad7b56af7b8a0b2ca8,/score,200,6.5769,gradual_drift,1,0,0,0,0,0,5.016717,1.000000,
1772863367.972963,99bff54511f1de4c122468ab,/detect_drift,200,3.5403,gradual_drift,1,0,0,1,1,0,0.995432,0.880000,
1772863367.978128,8333bade8085370120434487,/detect_drift,200,8.0596,gradual_drift,1,0,0,0,0,0,0.978767,0.880000,
1772863367.978302,ede8f498c4914bc1a100f5a9,/predict,200,8.6902,gradual_drift,1,0,0,0,0,0,5.121337,1.000000,
1772863367.978508,d4aac4080dcb0edfff824cbd,/detect_drift,200,8.6733,gradual_drift,1,0,0,0,0,0,0.990759,0.880000,
1772863367.978733,17241d897bc3e3a5441cdeaf,/predict,200,8.0906,gradual_drift,1,0,0,0,0,0,5.121337,1.000000,
1772863367.979438,29d391add26aa92fbf8f0d6d,/predict,200,6.4646,gradual_drift,1,0,0,0,0,0,5.121337,1.000000,
1772863367.980589,8b46e2876399872db1f04122,/predict,200,2.4509,gradual_drift,1,0,0,0,0,0,5.121337,1.000000,
1772863367.985693,f8444214a5344afeca6516c8,/detect_drift,200,6.2449,gradual_drift,1,0,0,0,0,0,0.978696,0.880000,
1772863367.985846,93326f1f3805a69dee0a84ad,/predict,200,7.5342,gradual_drift,1,0,0,0,0,0,5.121337,1.000000,
1772863367.986042,6bfb09dc9770f85fb0bdd6c0,/detect_drift,200,7.5241,gradual_drift,1,0,0,0,0,0,0.899594,0.880000,
1772863367.986242,3ce4879d3a61a3e5ad96067c,/predict,200,7.4993,gradual_drift,1,0,0,0,0,0,5.121337,1.000000,
1772863367.987018,04ef12a747d69e77148c3e86,/score,200,6.4180,gradual_drift,1,0,0,0,0,0,5.121337,1.000000,
1772863367.988038,738f2cef660b8f4f10fe6420,/score,200,2.3345,gradual_drift,1,0,0,0,0,0,5.121337,1.000000,
1772863367.993270,bf6d83f2c21022b19ac6463f,/detect_drift,200,6.2413,gradual_drift,1,0,0,0,0,0,0.982568,0.880000,
1772863367.993423,e0d6a18f5f2ae0cef7a3ad31,/score,200,7.5668,gradual_drift,1,0,0,0,0,0,5.121337,1.000000,
1772863367.993614,762fb205c5b907c6db8078f6,/score,200,7.5617,gradual_drift,1,0,0,0,0,0,5.121337,1.000000,
1772863367.993836,84083c5607f703ec2639f5d4,/score,200,7.5844,gradual_drift,1,0,0,0,0,0,5.121337,1.000000,
1772863367.994371,006e980572299ca3aa9a65a9,/predict,200,6.3232,gradual_drift,1,0,0,0,0,0,5.121337,1.000000,
1772863367.996128,ebb79a565e47a8d1373f530d,/detect_drift,200,2.8475,gradual_drift,1,0,0,0,0,0,0.985617,0.880000,
1772863368.001206,eddc19d1c93d71a806654116,/detect_drift,200,6.8252,gradual_drift,1,0,0,0,0,0,0.907519,0.880000,
1772863368.001380,fa02fd4c306be6ba2a9c2aff,/score,200,7.9470,gradual_drift,1,0,0,0,0,0,5.121337,1.000000,
1772863368.001579,81b27ac2f5a2f9f267bbeb1e,/score,200,7.9556,gradual_drift,1,0,0,0,0,0,5.121337,1.000000,
1772863368.001793,fe6226bf738ba64087624824,/score,200,7.9476,gradual_drift,1,0,0,0,0,0,5.121337,1.000000,
1772863368.002437,265d832ea3d1a6d407881f5b,/score,200,6.2984,gradual_drift,1,0,0,0,0,0,5.121337,1.000000,
